"User","Source","Time","EventType","Controller"
"jomartinez","DPC-20786","7/30/2018 7:02:39 AM","Lockout","LASDC11"
"jomartinez","Unlocked By: oconnerm","7/30/2018 7:10:33 AM","Unlock","LASDC10"
"jomartinez","Unlocked By: oconnerm","7/30/2018 7:10:33 AM","Unlock","LASDC10"
"EAdler","Unlocked By: isacoffd","7/30/2018 8:11:39 AM","Unlock","LASDC10"
"EAdler","Unlocked By: isacoffd","7/30/2018 8:11:39 AM","Unlock","LASDC10"
"cknight","DPC-19856","7/30/2018 8:12:49 AM","Lockout","LASDC10"
"cknight","Unlocked By: isacoffd","7/30/2018 8:14:43 AM","Unlock","LASDC10"
"cknight","Unlocked By: isacoffd","7/30/2018 8:15:34 AM","Unlock","LASDC10"
"cknight","Unlocked By: isacoffd","7/30/2018 8:14:43 AM","Unlock","LASDC10"
"cknight","Unlocked By: isacoffd","7/30/2018 8:15:34 AM","Unlock","LASDC10"
"stucker","Unlocked By: isacoffd","7/30/2018 8:53:41 AM","Unlock","LASDC10"
"LavallettoP","Unlocked By: isacoffd","7/30/2018 9:25:17 AM","Unlock","LASDC10"
"LavallettoP","Unlocked By: isacoffd","7/30/2018 9:25:17 AM","Unlock","LASDC10"
"RMcFarland","DPC-20760","7/30/2018 9:35:21 AM","Lockout","LASDC02"
"RMcFarland","Unlocked By: isacoffd","7/30/2018 9:38:15 AM","Unlock","LASDC10"
"LJames","DPC-20366","7/30/2018 9:46:07 AM","Lockout","LASDC11"
"LJames","DPC-20366","7/30/2018 9:46:07 AM","Lockout","LASDC11""SVC_PROCESS360_PROD","LASPROCAPP04","7/30/2018 1:00:16 AM","Lockout","LASAUTH01"
"SVC_PROCESS360_PROD","LASPROCAPP04","7/30/2018 1:50:16 AM","Lockout","LASAUTH01"
"311839097","LASAUTH01","7/30/2018 1:51:21 AM","Lockout","LASAUTH01"
"317066551","LASAUTH01","7/30/2018 10:11:09 AM","Lockout","LASAUTH01"
"311839097","Unlocked By: munr","7/30/2018 2:04:18 AM","Unlock","LASAUTH02"
"SVC_PROCESS360_PROD","LASPROCAPP04","7/30/2018 2:30:00 AM","Lockout","LASAUTH01"
"SVC_PROCESS360_PROD","LASPROCAPP04","7/30/2018 3:20:16 AM","Lockout","LASAUTH01"
"SVC_PROCESS360_PROD","LASPROCAPP04","7/30/2018 4:00:00 AM","Lockout","LASAUTH01"
"313200145 ","LASAUTH01","7/30/2018 4:50:09 AM","Lockout","LASAUTH01"
"SVC_PROCESS360_PROD","LASPROCAPP04","7/30/2018 4:50:16 AM","Lockout","LASAUTH01"
"316781143","LASAUTH02","7/30/2018 4:51:20 AM","Lockout","LASAUTH01"
"316791026","LASAUTH01","7/30/2018 5:03:30 AM","Lockout","LASAUTH01"
"316660278","LASAUTH02","7/30/2018 5:03:55 AM","Lockout","LASAUTH02"
"313175146","LASAUTH01","7/30/2018 5:04:00 AM","Lockout","LASAUTH01"
"317011155","LASAUTH02","7/30/2018 5:05:31 AM","Lockout","LASAUTH02"
"316650255","LASAUTH01","7/30/2018 5:05:58 AM","Lockout","LASAUTH01"
"316660278","Unlocked By: grosmans","7/30/2018 5:07:27 AM","Unlock","LASAUTH02"
"316650255","Unlocked By: munr","7/30/2018 5:07:58 AM","Unlock","LASAUTH02"
"313200145 ","Unlocked By: oconnerm","7/30/2018 5:10:03 AM","Unlock","LASAUTH01"
"317061626","LASAUTH02","7/30/2018 5:14:30 AM","Lockout","LASAUTH01"
"313250049","LASAUTH01","7/30/2018 5:17:00 AM","Lockout","LASAUTH01"
"317061610","LASAUTH01","7/30/2018 5:17:08 AM","Lockout","LASAUTH01"
"317011153","LASAUTH02","7/30/2018 5:17:09 AM","Lockout","LASAUTH02"
"313566419","Unlocked By: oconnerm","7/30/2018 5:19:11 AM","Unlock","LASAUTH01"
"317061610","Unlocked By: oconnerm","7/30/2018 5:20:05 AM","Unlock","LASAUTH01"
"313566419","Unlocked By: oconnerm","7/30/2018 5:23:56 AM","Unlock","LASAUTH01"
"313250049","Unlocked By: oconnerm","7/30/2018 5:28:17 AM","Unlock","LASAUTH01"
"316770927","LASAUTH02","7/30/2018 5:29:49 AM","Lockout","LASAUTH01"
"SVC_PROCESS360_PROD","LASPROCAPP04","7/30/2018 5:30:16 AM","Lockout","LASAUTH01"
"317011153","Unlocked By: oconnerm","7/30/2018 5:33:03 AM","Unlock","LASAUTH01"
"317011155","Unlocked By: oconnerm","7/30/2018 5:33:52 AM","Unlock","LASAUTH01"
"311533997","LASAUTH02","7/30/2018 5:34:19 AM","Lockout","LASAUTH01"
"313175146","Unlocked By: oconnerm","7/30/2018 5:34:48 AM","Unlock","LASAUTH01"
"317061626","Unlocked By: oconnerm","7/30/2018 5:35:40 AM","Unlock","LASAUTH01"
"316770927","Unlocked By: oconnerm","7/30/2018 5:39:39 AM","Unlock","LASAUTH01"
"311533997","Unlocked By: oconnerm","7/30/2018 5:44:35 AM","Unlock","LASAUTH01"
"312779830","LASAUTH01","7/30/2018 5:47:39 AM","Lockout","LASAUTH01"
"312779830","Unlocked By: oconnerm","7/30/2018 5:49:38 AM","Unlock","LASAUTH01"
"317027145","Unlocked By: oconnerm","7/30/2018 5:51:15 AM","Unlock","LASAUTH01"
"317066412","LASAUTH02","7/30/2018 5:58:15 AM","Lockout","LASAUTH01"
"316644082","LASAUTH02","7/30/2018 6:07:51 AM","Lockout","LASAUTH02"
"316644082","Unlocked By: grosmans","7/30/2018 6:09:37 AM","Unlock","LASAUTH02"
"317066412","Unlocked By: munr","7/30/2018 6:13:04 AM","Unlock","LASAUTH02"
"SVC_PROCESS360_PROD","LASPROCAPP04","7/30/2018 6:20:16 AM","Lockout","LASAUTH01"
"316781126","Unlocked By: oconnerm","7/30/2018 6:28:12 AM","Unlock","LASAUTH01"
"316791026","Unlocked By: oconnerm","7/30/2018 6:29:06 AM","Unlock","LASAUTH01"
"316644082","LASAUTH01","7/30/2018 6:46:04 AM","Lockout","LASAUTH01"
"316644082","Unlocked By: munr","7/30/2018 6:52:58 AM","Unlock","LASAUTH02"
"316644082","LASAUTH02","7/30/2018 6:54:04 AM","Lockout","LASAUTH01"
"313566825","LASAUTH02","7/30/2018 6:56:54 AM","Lockout","LASAUTH01"
"SVC_PROCESS360_PROD","LASPROCAPP04","7/30/2018 7:00:00 AM","Lockout","LASAUTH01"
"316644082","Unlocked By: oconnerm","7/30/2018 7:00:26 AM","Unlock","LASAUTH01"
"SVC_PROCESS360_PROD","Unlocked By: fedein","7/30/2018 7:02:23 AM","Unlock","LASAUTH01"
"317027573","LASAUTH02","7/30/2018 7:06:35 AM","Lockout","LASAUTH02"
"SVC_PROCESS360_PROD","LASPROCAPP04","7/30/2018 7:30:00 AM","Lockout","LASAUTH01"
"SVC_PROCESS360_PROD","Unlocked By: bourlandj","7/30/2018 7:31:55 AM","Unlock","LASAUTH01"
"313566825","Unlocked By: Disacoff","7/30/2018 7:44:05 AM","Unlock","LASAUTH02"
"316791680","Unlocked By: oconnerm","7/30/2018 7:53:08 AM","Unlock","LASAUTH01"
"316791680","LASAUTH02","7/30/2018 7:59:31 AM","Lockout","LASAUTH02"
"316791680","Unlocked By: Disacoff","7/30/2018 8:07:50 AM","Unlock","LASAUTH02"
"312274391","LASAUTH02","7/30/2018 8:24:21 AM","Lockout","LASAUTH01"
"312274391","Unlocked By: Disacoff","7/30/2018 8:42:35 AM","Unlock","LASAUTH02"
"316886124","LASAUTH02","7/30/2018 9:03:08 AM","Lockout","LASAUTH02"
"316690601","LASAUTH02","7/30/2018 9:17:23 AM","Lockout","LASAUTH01"
"317046470","Unlocked By: Disacoff","7/30/2018 9:20:27 AM","Unlock","LASAUTH02"
"316649682","Unlocked By: Disacoff","7/30/2018 9:23:20 AM","Unlock","LASAUTH02"
"317037440","LASAUTH02","7/30/2018 9:36:36 AM","Lockout","LASAUTH02"
"316690601","Unlocked By: Disacoff","7/30/2018 9:42:30 AM","Unlock","LASAUTH02"
"316695391","Unlocked By: KMartindale","7/30/2018 10:46:58 AM","Unlock","LASAUTH02"
"316695391","Unlocked By: KMartindale","7/30/2018 10:47:50 AM","Unlock","LASAUTH02"
"317066551","Unlocked By: Disacoff","7/30/2018 10:48:59 AM","Unlock","LASAUTH02"
"316781469","LASAUTH01","7/30/2018 11:11:08 AM","Lockout","LASAUTH01"
"317066459","LASAUTH02","7/30/2018 11:13:15 AM","Lockout","LASAUTH02"
"316781469","Unlocked By: Disacoff","7/30/2018 11:13:32 AM","Unlock","LASAUTH02"
"317066459","Unlocked By: Disacoff","7/30/2018 11:39:54 AM","Unlock","LASAUTH02"
"317066459","Unlocked By: Disacoff","7/30/2018 11:39:54 AM","Unlock","LASAUTH02"
"313490445","LASAUTH01","7/30/2018 11:40:01 AM","Lockout","LASAUTH01"
"317026753","Unlocked By: KMartindale","7/30/2018 12:41:30 PM","Unlock","LASAUTH02"
"312824875","LASAUTH02","7/30/2018 1:55:16 PM","Lockout","LASAUTH02"
"316735440","Unlocked By: Disacoff","7/30/2018 1:57:03 PM","Unlock","LASAUTH02"
"316735438","Unlocked By: KMartindale","7/30/2018 1:57:13 PM","Unlock","LASAUTH02"
"313566483","LASAUTH01","7/30/2018 2:52:06 PM","Lockout","LASAUTH01"
"313566483","Unlocked By: Disacoff","7/30/2018 3:39:03 PM","Unlock","LASAUTH02"
"313566483","Unlocked By: Disacoff","7/30/2018 3:39:03 PM","Unlock","LASAUTH02"
"317041310","LASPROCWEB02","7/30/2018 4:13:22 PM","Lockout","LASAUTH02"
"316781302","LASAUTH02","7/31/2018 4:56:43 AM","Lockout","LASAUTH02"
"316781302","Unlocked By: grosmans","7/31/2018 4:58:40 AM","Unlock","LASAUTH02"
"313054847","LASAUTH02","7/31/2018 5:05:17 AM","Lockout","LASAUTH02"
"313054847","Unlocked By: davisc","7/31/2018 5:09:47 AM","Unlock","LASAUTH01"
"313054847","Unlocked By: davisc","7/31/2018 5:09:47 AM","Unlock","LASAUTH01"
"312829934","LASAUTH02","7/31/2018 5:19:37 AM","Lockout","LASAUTH02"
"312829934","LASAUTH02","7/31/2018 5:19:37 AM","Lockout","LASAUTH02"
"316649682","LASAUTH02","7/31/2018 5:29:06 AM","Lockout","LASAUTH02"
"317061622","Unlocked By: oconnerm","7/31/2018 5:29:50 AM","Unlock","LASAUTH01"
"316649682","LASAUTH02","7/31/2018 5:29:06 AM","Lockout","LASAUTH01"
"317061622","Unlocked By: oconnerm","7/31/2018 5:29:50 AM","Unlock","LASAUTH01"
"316791478","Unlocked By: oconnerm","7/31/2018 5:30:13 AM","Unlock","LASAUTH01"
"316649682","Unlocked By: davisc","7/31/2018 5:30:23 AM","Unlock","LASAUTH01"
"312829934","Unlocked By: oconnerm","7/31/2018 5:38:04 AM","Unlock","LASAUTH01"
"316941182","Unlocked By: oconnerm","7/31/2018 5:48:12 AM","Unlock","LASAUTH01"
"313555612","LASAUTH01","7/31/2018 6:12:54 AM","Lockout","LASAUTH01"
"976","LASAUTH01","7/31/2018 6:27:09 AM","Lockout","LASAUTH01"
"976","Unlocked By: oconnerm","7/31/2018 6:28:15 AM","Unlock","LASAUTH01"
"313555612","Unlocked By: oconnerm","7/31/2018 7:01:27 AM","Unlock","LASAUTH01"
"316941139","LASAUTH01","7/31/2018 7:05:09 AM","Lockout","LASAUTH01"
"316941139","Unlocked By: oconnerm","7/31/2018 7:09:25 AM","Unlock","LASAUTH01"
"316941139","Unlocked By: oconnerm","7/31/2018 7:09:25 AM","Unlock","LASAUTH01"
"316941139","LASAUTH01","7/31/2018 7:14:19 AM","Lockout","LASAUTH01"
"316941139","LASAUTH01","7/31/2018 7:14:19 AM","Lockout","LASAUTH01"
"316941139","Unlocked By: oconnerm","7/31/2018 7:15:15 AM","Unlock","LASAUTH01"
"313149922","Unlocked By: oconnerm","7/31/2018 7:23:08 AM","Unlock","LASAUTH01"
"316996133","LASAUTH01","7/31/2018 7:32:14 AM","Lockout","LASAUTH01"
"317061474","Unlocked By: Disacoff","7/31/2018 7:48:54 AM","Unlock","LASAUTH02"
"316801312","LASAUTH01","7/31/2018 7:58:15 AM","Lockout","LASAUTH01"
"316821307","LASAUTH01","7/31/2018 8:01:58 AM","Lockout","LASAUTH01"
"316735488","LASAUTH01","7/31/2018 8:02:36 AM","Lockout","LASAUTH01"
"316735488","Unlocked By: Disacoff","7/31/2018 8:08:59 AM","Unlock","LASAUTH02"
"312860089","LASAUTH01","7/31/2018 8:18:18 AM","Lockout","LASAUTH01"
"316735488","LASAUTH02","7/31/2018 8:20:14 AM","Lockout","LASAUTH02"
"316801312","Unlocked By: Disacoff","7/31/2018 8:22:38 AM","Unlock","LASAUTH02"
"312860089","Unlocked By: Disacoff","7/31/2018 8:23:37 AM","Unlock","LASAUTH02"
"316735488","Unlocked By: Disacoff","7/31/2018 8:24:37 AM","Unlock","LASAUTH02"
"316735488","Unlocked By: Disacoff","7/31/2018 8:24:37 AM","Unlock","LASAUTH02"
"316976157","LASAUTH01","7/31/2018 8:39:35 AM","Lockout","LASAUTH01"
"316976157","LASAUTH01","7/31/2018 8:39:35 AM","Lockout","LASAUTH01"
"313566483","Unlocked By: wliston","7/31/2018 8:40:13 AM","Unlock","LASAUTH02"
"313566799","Unlocked By: wliston","7/31/2018 8:53:25 AM","Unlock","LASAUTH02"
"316946160","LASAUTH02","7/31/2018 8:57:19 AM","Lockout","LASAUTH02"
"316946160","Unlocked By: wliston","7/31/2018 9:01:29 AM","Unlock","LASAUTH02"
"316976157","Unlocked By: wliston","7/31/2018 9:06:03 AM","Unlock","LASAUTH02"
"317026699","Unlocked By: KMartindale","7/31/2018 9:07:38 AM","Unlock","LASAUTH02"
"316976157","LASAUTH01","7/31/2018 9:24:18 AM","Lockout","LASAUTH01"
"316976157","LASAUTH01","7/31/2018 9:24:18 AM","Lockout","LASAUTH01"
"316675438","LASAUTH02","7/31/2018 9:32:49 AM","Lockout","LASAUTH02"
"316675438","Unlocked By: Disacoff","7/31/2018 9:34:39 AM","Unlock","LASAUTH02"
"316675438","Unlocked By: Disacoff","7/31/2018 9:34:39 AM","Unlock","LASAUTH02"
"313445109","LASAUTH02","7/31/2018 9:44:19 AM","Lockout","LASAUTH02"
"313445109","LASAUTH02","7/31/2018 9:44:19 AM","Lockout","LASAUTH02"
"313445109","Unlocked By: KMartindale","7/31/2018 9:57:04 AM","Unlock","LASAUTH02"
"316649751","LASAUTH01","7/31/2018 10:09:35 AM","Lockout","LASAUTH01"
"316649751","LASAUTH01","7/31/2018 10:09:35 AM","Lockout","LASAUTH01"
"316649751","Unlocked By: wliston","7/31/2018 10:16:04 AM","Unlock","LASAUTH02"
"317056588","LASAUTH01","7/31/2018 10:16:13 AM","Lockout","LASAUTH01"
"317036794","LASAUTH02","7/31/2018 10:27:47 AM","Lockout","LASAUTH01"
"317056588","Unlocked By: wliston","7/31/2018 10:36:01 AM","Unlock","LASAUTH02"
"316740652","LASPROCWEB02","7/31/2018 11:10:48 AM","Lockout","LASAUTH02"
"316740652","Unlocked By: Disacoff","7/31/2018 11:17:04 AM","Unlock","LASAUTH02"
"317041310","LASAUTH01","7/31/2018 11:29:46 AM","Lockout","LASAUTH01"
"317041310","LASAUTH01","7/31/2018 11:29:46 AM","Lockout","LASAUTH01"
"317041310","Unlocked By: wliston","7/31/2018 11:30:38 AM","Unlock","LASAUTH02"
"312860089","Unlocked By: wliston","7/31/2018 11:51:27 AM","Unlock","LASAUTH02"
"317056219","Unlocked By: Disacoff","7/31/2018 11:53:48 AM","Unlock","LASAUTH02"
"316791016","Unlocked By: wliston","7/31/2018 12:00:47 PM","Unlock","LASAUTH02"
"313500325","LASAUTH01","7/31/2018 1:41:24 PM","Lockout","LASAUTH01"
"313500325","Unlocked By: Disacoff","7/31/2018 1:47:28 PM","Unlock","LASAUTH02"
"313520679","Unlocked By: wliston","7/31/2018 2:57:02 PM","Unlock","LASAUTH02"
"313520679","Unlocked By: wliston","7/31/2018 2:57:13 PM","Unlock","LASAUTH02"
"317041160","LASAUTH02","7/31/2018 4:06:11 PM","Lockout","LASAUTH02"
"317026699","LASAUTH02","7/31/2018 4:23:14 PM","Lockout","LASAUTH01"
"317026699","Unlocked By: wliston","7/31/2018 4:23:27 PM","Unlock","LASAUTH02"
"317026699","Unlocked By: wliston","7/31/2018 4:23:40 PM","Unlock","LASAUTH02"
"317031484","LASAUTH01","7/31/2018 4:50:45 PM","Lockout","LASAUTH01"
"317031484","Unlocked By: kholmes","7/31/2018 5:15:58 PM","Unlock","LASAUTH01"
"309343170","LASAUTH02","7/31/2018 5:23:01 PM","Lockout","LASAUTH02"
"309343170","Unlocked By: kholmes","7/31/2018 5:25:09 PM","Unlock","LASAUTH01"
"313054889","LASAUTH02","8/1/2018 12:49:15 AM","Lockout","LASAUTH02"
"313054889","LASAUTH02","8/1/2018 12:49:15 AM","Lockout","LASAUTH02"
"317027648","LASAUTH01","8/1/2018 4:55:37 AM","Lockout","LASAUTH01"
"317027174","LASAUTH02","8/1/2018 4:58:39 AM","Lockout","LASAUTH02"
"317027174","Unlocked By: munr","8/1/2018 5:04:17 AM","Unlock","LASAUTH02"
"317027174","Unlocked By: munr","8/1/2018 5:04:17 AM","Unlock","LASAUTH02"
"313044853 ","LASAUTH02","8/1/2018 5:06:14 AM","Lockout","LASAUTH02"
"317061622","Unlocked By: grosmans","8/1/2018 5:08:30 AM","Unlock","LASAUTH02"
"313515243","LASAUTH02","8/1/2018 5:16:48 AM","Lockout","LASAUTH01"
"316644329","Unlocked By: oconnerm","8/1/2018 5:18:14 AM","Unlock","LASAUTH01"
"313515243","Unlocked By: oconnerm","8/1/2018 5:19:43 AM","Unlock","LASAUTH01"
"313515243","Unlocked By: oconnerm","8/1/2018 5:19:43 AM","Unlock","LASAUTH01"
"313044853 ","Unlocked By: oconnerm","8/1/2018 5:21:42 AM","Unlock","LASAUTH01"
"313515243","LASAUTH02","8/1/2018 5:22:03 AM","Lockout","LASAUTH01"
"313044853 ","LASAUTH01","8/1/2018 5:22:25 AM","Lockout","LASAUTH01"
"316941182","LASAUTH02","8/1/2018 5:24:31 AM","Lockout","LASAUTH02"
"316941182","LASAUTH02","8/1/2018 5:24:31 AM","Lockout","LASAUTH02"
"313044853 ","Unlocked By: oconnerm","8/1/2018 5:25:35 AM","Unlock","LASAUTH01"
"313515243","Unlocked By: munr","8/1/2018 5:25:47 AM","Unlock","LASAUTH02"
"316941182","Unlocked By: davisc","8/1/2018 5:27:08 AM","Unlock","LASAUTH01"
"316649750","LASAUTH02","8/1/2018 5:27:37 AM","Lockout","LASAUTH01"
"316649750","Unlocked By: oconnerm","8/1/2018 5:30:28 AM","Unlock","LASAUTH01"
"313350163","LASAUTH02","8/1/2018 5:32:13 AM","Lockout","LASAUTH02"
"313150285 ","LASAUTH02","8/1/2018 5:32:51 AM","Lockout","LASAUTH02"
"313350163","Unlocked By: oconnerm","8/1/2018 5:34:56 AM","Unlock","LASAUTH01"
"313350163","Unlocked By: oconnerm","8/1/2018 5:34:56 AM","Unlock","LASAUTH01"
"313150285 ","Unlocked By: grosmans","8/1/2018 5:35:10 AM","Unlock","LASAUTH02"
"309351886","LASNOBHAR01","8/1/2018 5:37:56 AM","Lockout","LASAUTH01"
"316981181","LASAUTH01","8/1/2018 5:39:40 AM","Lockout","LASAUTH01"
"316981181","LASAUTH01","8/1/2018 5:39:40 AM","Lockout","LASAUTH01"
"309351886","Unlocked By: oconnerm","8/1/2018 5:43:45 AM","Unlock","LASAUTH01"
"316981181","Unlocked By: oconnerm","8/1/2018 5:47:43 AM","Unlock","LASAUTH01"
"313566423","LASAUTH01","8/1/2018 5:57:14 AM","Lockout","LASAUTH01"
"313566423","Unlocked By: oconnerm","8/1/2018 6:03:31 AM","Unlock","LASAUTH02"
"317027174","LASAUTH02","8/1/2018 6:03:42 AM","Lockout","LASAUTH02"
"316710476","LASAUTH01","8/1/2018 6:04:28 AM","Lockout","LASAUTH01"
"316710476","LASAUTH01","8/1/2018 6:04:28 AM","Lockout","LASAUTH01"
"317057001","Unlocked By: oconnerm","8/1/2018 6:07:43 AM","Unlock","LASAUTH02"
"317027174","Unlocked By: munr","8/1/2018 6:12:35 AM","Unlock","LASAUTH02"
"316710476","Unlocked By: oconnerm","8/1/2018 6:15:07 AM","Unlock","LASAUTH02"
"316710476","LASAUTH01","8/1/2018 6:25:25 AM","Lockout","LASAUTH01"
"317041310","LASAUTH02","8/1/2018 6:44:10 AM","Lockout","LASAUTH02"
"317041310","LASAUTH02","8/1/2018 6:44:10 AM","Lockout","LASAUTH02"
"317031124","LASAUTH02","8/1/2018 6:46:01 AM","Lockout","LASAUTH01"
"317031124","Unlocked By: oconnerm","8/1/2018 6:50:34 AM","Unlock","LASAUTH02"
"316710476","Unlocked By: wliston","8/1/2018 7:03:53 AM","Unlock","LASAUTH02"
"317041310","Unlocked By: wliston","8/1/2018 7:21:25 AM","Unlock","LASAUTH02"
"312514456","LASAUTH01","8/1/2018 7:31:17 AM","Lockout","LASAUTH01"
"312514456","Unlocked By: wliston","8/1/2018 7:32:00 AM","Unlock","LASAUTH02"
"316644297","Unlocked By: oconnerm","8/1/2018 7:32:26 AM","Unlock","LASAUTH02"
"316801323","LASAUTH02","8/1/2018 8:01:48 AM","Lockout","LASAUTH02"
"316801323","Unlocked By: wliston","8/1/2018 8:34:09 AM","Unlock","LASAUTH02"
"316801323","Unlocked By: wliston","8/1/2018 8:34:09 AM","Unlock","LASAUTH02"
"317066459","LASAUTH02","8/1/2018 9:12:41 AM","Lockout","LASAUTH02"
"317056219","Unlocked By: Disacoff","8/1/2018 9:25:22 AM","Unlock","LASAUTH02"
"317056219","Unlocked By: KMartindale","8/1/2018 10:02:31 AM","Unlock","LASAUTH02"
"313149922","Unlocked By: wliston","8/1/2018 10:26:58 AM","Unlock","LASAUTH02"
"317037020","Unlocked By: wliston","8/1/2018 10:27:56 AM","Unlock","LASAUTH02"
"310968229","LASAUTH02","8/1/2018 11:04:43 AM","Lockout","LASAUTH02"
"310968229","LASAUTH02","8/1/2018 11:04:43 AM","Lockout","LASAUTH02"
"310968229","Unlocked By: wliston","8/1/2018 11:06:55 AM","Unlock","LASAUTH02"
"312779775","LASAUTH01","8/1/2018 11:17:46 AM","Lockout","LASAUTH01"
"312779775","Unlocked By: wliston","8/1/2018 11:18:52 AM","Unlock","LASAUTH02"
"316981182","LASAUTH02","8/1/2018 12:13:52 PM","Lockout","LASAUTH02"
"312999906","LASAUTH01","8/1/2018 12:24:08 PM","Lockout","LASAUTH01"
"312999906","LASAUTH01","8/1/2018 12:24:08 PM","Lockout","LASAUTH01"
"316981182","Unlocked By: wliston","8/1/2018 12:25:49 PM","Unlock","LASAUTH02"
"316735629","LASAUTH02","8/1/2018 1:10:10 PM","Lockout","LASAUTH02"
"316735629","Unlocked By: wliston","8/1/2018 1:10:38 PM","Unlock","LASAUTH02"
"313134820","LASAUTH01","8/1/2018 1:44:18 PM","Lockout","LASAUTH01"
"312209367","LASAUTH02","8/1/2018 1:45:00 PM","Lockout","LASAUTH02"
"313134820","LASAUTH01","8/1/2018 1:44:18 PM","Lockout","LASAUTH01"
"312209367","LASAUTH02","8/1/2018 1:45:00 PM","Lockout","LASAUTH02"
"317041309","LASAUTH01","8/1/2018 2:35:14 PM","Lockout","LASAUTH01"
"313134820","Unlocked By: Disacoff","8/1/2018 2:36:17 PM","Unlock","LASAUTH02"
"317041309","Unlocked By: kholmes","8/1/2018 2:36:49 PM","Unlock","LASAUTH01"
"317036797","Unlocked By: Disacoff","8/1/2018 2:56:03 PM","Unlock","LASAUTH02"
"313520986","Unlocked By: Disacoff","8/1/2018 4:07:08 PM","Unlock","LASAUTH02"
"317037436","LASAUTH01","8/1/2018 4:28:16 PM","Lockout","LASAUTH01"
"312009334","Unlocked By: Disacoff","8/1/2018 4:46:32 PM","Unlock","LASAUTH02"
"317026747","LASAUTH01","8/1/2018 7:15:22 PM","Lockout","LASAUTH01"
"313069776","LASPROCWEB02","8/1/2018 11:31:49 PM","Lockout","LASAUTH01"
"317027468","LASAUTH01","8/2/2018 4:55:12 AM","Lockout","LASAUTH01"
"313490301","LASAUTH02","8/2/2018 5:04:03 AM","Lockout","LASAUTH01"
"313490301","LASAUTH02","8/2/2018 5:04:03 AM","Lockout","LASAUTH01"
"312919781","LASAUTH02","8/2/2018 5:05:33 AM","Lockout","LASAUTH01"
"317026799","LASAUTH02","8/2/2018 5:05:33 AM","Lockout","LASAUTH02"
"313490301","Unlocked By: schiffa","8/2/2018 5:05:36 AM","Unlock","LASAUTH02"
"317026799","Unlocked By: schiffa","8/2/2018 5:06:44 AM","Unlock","LASAUTH02"
"317037186","LASAUTH01","8/2/2018 5:08:15 AM","Lockout","LASAUTH01"
"313150285 ","LASAUTH01","8/2/2018 5:08:43 AM","Lockout","LASAUTH01"
"317037186","Unlocked By: schiffa","8/2/2018 5:10:54 AM","Unlock","LASAUTH02"
"313150285 ","Unlocked By: schiffa","8/2/2018 5:13:04 AM","Unlock","LASAUTH02"
"312919781","Unlocked By: mwimberley","8/2/2018 5:16:10 AM","Unlock","LASAUTH02"
"312994962","Unlocked By: oconnerm","8/2/2018 5:16:20 AM","Unlock","LASAUTH02"
"313160073","LASAUTH01","8/2/2018 5:18:13 AM","Lockout","LASAUTH01"
"316644297","LASAUTH02","8/2/2018 5:18:25 AM","Lockout","LASAUTH01"
"316644297","Unlocked By: oconnerm","8/2/2018 5:21:21 AM","Unlock","LASAUTH02"
"312914797","LASAUTH02","8/2/2018 5:21:26 AM","Lockout","LASAUTH01"
"313160073","Unlocked By: oconnerm","8/2/2018 5:25:31 AM","Unlock","LASAUTH02"
"312914797","Unlocked By: oconnerm","8/2/2018 5:26:15 AM","Unlock","LASAUTH02"
"317037186","LASAUTH01","8/2/2018 5:39:59 AM","Lockout","LASAUTH01"
"317037186","LASAUTH01","8/2/2018 5:39:59 AM","Lockout","LASAUTH01"
"317037186","Unlocked By: oconnerm","8/2/2018 5:42:34 AM","Unlock","LASAUTH02"
"317037186","LASAUTH02","8/2/2018 5:53:23 AM","Lockout","LASAUTH02"
"317037186","Unlocked By: oconnerm","8/2/2018 5:54:38 AM","Unlock","LASAUTH02"
"317037186","Unlocked By: oconnerm","8/2/2018 5:54:38 AM","Unlock","LASAUTH02"
"316781128","Unlocked By: oconnerm","8/2/2018 6:21:11 AM","Unlock","LASAUTH02"
"317026891","LASAUTH02","8/2/2018 6:31:33 AM","Lockout","LASAUTH02"
"317032364","LASAUTH01","8/2/2018 6:39:21 AM","Lockout","LASAUTH01"
"317032364","LASAUTH01","8/2/2018 6:39:21 AM","Lockout","LASAUTH01"
"317026891","Unlocked By: oconnerm","8/2/2018 6:47:20 AM","Unlock","LASAUTH02"
"309950396","LASAUTH02","8/2/2018 6:54:33 AM","Lockout","LASAUTH02"
"309950396","LASAUTH02","8/2/2018 6:54:33 AM","Lockout","LASAUTH02"
"317032364","Unlocked By: oconnerm","8/2/2018 7:08:39 AM","Unlock","LASAUTH02"
"316981323","LASAUTH02","8/2/2018 7:11:26 AM","Lockout","LASAUTH02"
"316981323","Unlocked By: wliston","8/2/2018 7:18:12 AM","Unlock","LASAUTH02"
"316690480","LASAUTH01","8/2/2018 8:12:40 AM","Lockout","LASAUTH01"
"311799209","LASAUTH01","8/2/2018 8:12:45 AM","Lockout","LASAUTH01"
"316690480","Unlocked By: wliston","8/2/2018 8:22:56 AM","Unlock","LASAUTH02"
"317026147","LASAUTH02","8/2/2018 8:33:23 AM","Lockout","LASAUTH02"
"317026147","Unlocked By: wliston","8/2/2018 8:36:41 AM","Unlock","LASAUTH02"
"316670348","LASAUTH01","8/2/2018 8:52:55 AM","Lockout","LASAUTH01"
