"ZoneName","Name","RecordType","Data","TTL","Age","TimeStamp","UpdatedAtSerial","whenCreated","whenChanged","showInAdvancedViewOnly","DistinguishedName"
"RootDNSServers","@","NS","m.root-servers.net.","0","0","[static]","0","7/11/2011 12:34:32 PM","5/19/2021 4:19:03 PM","True","DC=@,DC=RootDNSServers,CN=MicrosoftDNS,CN=System,DC=USON,DC=LOCAL"
"RootDNSServers","a.root-servers.net","A","198.41.0.4","0","0","[static]","0","7/11/2011 12:34:32 PM","5/19/2021 4:19:03 PM","True","DC=a.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,CN=System,DC=USON,DC=LOCAL"
"RootDNSServers","b.root-servers.net","A","192.228.79.201","0","0","[static]","0","7/11/2011 12:34:32 PM","5/19/2021 4:19:03 PM","True","DC=b.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,CN=System,DC=USON,DC=LOCAL"
"RootDNSServers","c.root-servers.net","A","192.33.4.12","0","0","[static]","0","7/11/2011 12:34:32 PM","5/19/2021 4:19:03 PM","True","DC=c.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,CN=System,DC=USON,DC=LOCAL"
"RootDNSServers","d.root-servers.net","A","128.8.10.90","0","0","[static]","0","7/11/2011 12:34:32 PM","5/19/2021 4:19:03 PM","True","DC=d.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,CN=System,DC=USON,DC=LOCAL"
"RootDNSServers","e.root-servers.net","A","192.203.230.10","0","0","[static]","0","7/11/2011 12:34:32 PM","5/19/2021 4:19:03 PM","True","DC=e.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,CN=System,DC=USON,DC=LOCAL"
"RootDNSServers","f.root-servers.net","A","192.5.5.241","0","0","[static]","0","7/11/2011 12:34:32 PM","5/19/2021 4:19:03 PM","True","DC=f.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,CN=System,DC=USON,DC=LOCAL"
"RootDNSServers","g.root-servers.net","A","192.112.36.4","0","0","[static]","0","7/11/2011 12:34:32 PM","5/19/2021 4:19:03 PM","True","DC=g.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,CN=System,DC=USON,DC=LOCAL"
"RootDNSServers","h.root-servers.net","A","128.63.2.53","0","0","[static]","0","7/11/2011 12:34:32 PM","5/19/2021 4:19:03 PM","True","DC=h.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,CN=System,DC=USON,DC=LOCAL"
"RootDNSServers","i.root-servers.net","A","192.36.148.17","0","0","[static]","0","7/11/2011 12:34:32 PM","5/19/2021 4:19:03 PM","True","DC=i.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,CN=System,DC=USON,DC=LOCAL"
"RootDNSServers","j.root-servers.net","A","192.58.128.30","0","0","[static]","0","7/11/2011 12:34:32 PM","5/19/2021 4:19:03 PM","True","DC=j.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,CN=System,DC=USON,DC=LOCAL"
"RootDNSServers","k.root-servers.net","A","193.0.14.129","0","0","[static]","0","7/11/2011 12:34:32 PM","5/19/2021 4:19:03 PM","True","DC=k.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,CN=System,DC=USON,DC=LOCAL"
"RootDNSServers","l.root-servers.net","A","199.7.83.42","0","0","[static]","0","7/11/2011 12:34:32 PM","5/19/2021 4:19:03 PM","True","DC=l.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,CN=System,DC=USON,DC=LOCAL"
"RootDNSServers","m.root-servers.net","A","202.12.27.33","0","0","[static]","0","7/11/2011 12:34:32 PM","5/19/2021 4:19:03 PM","True","DC=m.root-servers.net,DC=RootDNSServers,CN=MicrosoftDNS,CN=System,DC=USON,DC=LOCAL"
"USON.LOCAL","esxi08","A","10.20.1.18","3600","0","[static]","2282732","6/13/2020 7:37:44 PM","5/19/2021 4:19:28 PM","True","DC=esxi08,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS01147","A","10.10.72.163","900","3688222","10/1/2021 10:00:00 PM","4596343","4/27/2021 6:20:07 PM","10/1/2021 3:19:28 PM","True","DC=NMS01147,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p80010495A4EE8","A","10.10.65.152","900","3688273","10/4/2021 1:00:00 AM","4603965","1/10/2020 11:02:14 AM","10/3/2021 6:19:22 PM","True","DC=p80010495A4EE8,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p80010495721B2","A","10.10.23.171","900","3688122","9/27/2021 6:00:00 PM","4581061","6/7/2018 2:26:57 PM","9/27/2021 11:29:27 AM","True","DC=p80010495721B2,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p80010495A5CC4","A","10.10.66.151","900","3688194","9/30/2021 6:00:00 PM","4592370","12/13/2018 10:20:49 AM","9/30/2021 11:25:40 AM","True","DC=p80010495A5CC4,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","MWTSL01","A","10.20.10.13","1200","3688207","10/1/2021 7:00:00 AM","4594231","5/11/2021 12:20:54 PM","10/1/2021 12:17:42 AM","True","DC=MWTSL01,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","clusterwitness","A","10.20.3.21","3600","0","[static]","2304403","6/19/2020 11:43:22 AM","5/19/2021 4:19:28 PM","True","DC=clusterwitness,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS00910","A","10.10.72.164","900","3688222","10/1/2021 10:00:00 PM","4596344","4/14/2021 4:06:14 PM","10/1/2021 3:19:40 PM","True","DC=NMS00910,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p80010494DBCDF","A","10.10.41.110","900","3688172","9/29/2021 8:00:00 PM","4588947","3/3/2017 7:52:51 AM","9/29/2021 1:28:52 PM","True","DC=p80010494DBCDF,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","spectrum3511617","A","10.10.31.164","900","3688123","9/27/2021 7:00:00 PM","4581175","8/25/2020 2:29:09 PM","9/27/2021 12:23:55 PM","True","DC=spectrum3511617,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS00772","A","10.10.16.117","900","3688195","9/30/2021 7:00:00 PM","4592481","7/30/2021 7:27:43 PM","9/30/2021 12:06:10 PM","True","DC=NMS00772,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p80010494DD17B","A","10.10.25.154","900","3688175","9/29/2021 11:00:00 PM","4589402","9/7/2021 12:00:24 PM","9/29/2021 4:50:39 PM","True","DC=p80010494DD17B,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","testdns","UNKNOWN","WP3AQFuu1wE=","0","0","[static]","4556502","9/14/2021 1:07:37 PM","9/20/2021 1:08:18 PM","True","DC=testdns,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","hd","A","10.20.3.31","3600","0","[static]","2304595","6/19/2020 12:32:50 PM","5/19/2021 4:19:28 PM","True","DC=hd,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS01094","A","10.10.72.165","900","3688222","10/1/2021 10:00:00 PM","4596345","8/13/2019 1:09:00 PM","10/1/2021 3:19:53 PM","True","DC=NMS01094,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p80010495B2739","A","10.10.23.175","900","3688122","9/27/2021 6:00:00 PM","4581061","6/8/2020 10:05:52 AM","9/27/2021 11:28:55 AM","True","DC=p80010495B2739,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS00178","A","10.10.12.150","900","3688269","10/3/2021 9:00:00 PM","4603341","1/7/2015 10:21:54 AM","10/3/2021 2:41:26 PM","True","DC=NMS00178,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS00950","A","10.10.13.117","1200","3688288","10/4/2021 4:00:00 PM","4606492","7/9/2019 4:25:51 PM","10/4/2021 9:16:39 AM","True","DC=NMS00950,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS01078","A","10.10.16.105","900","3688192","9/30/2021 4:00:00 PM","4592057","7/30/2021 7:38:16 PM","9/30/2021 9:11:06 AM","True","DC=NMS01078,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","msoit","A","10.20.3.22","3600","0","[static]","2304632","6/19/2020 12:42:25 PM","5/19/2021 4:19:28 PM","True","DC=msoit,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS01168","A","10.10.18.125","900","3688234","10/2/2021 10:00:00 AM","4598119","8/13/2020 11:04:47 AM","10/2/2021 3:46:55 AM","True","DC=NMS01168,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS00894","A","10.10.18.173","900","3688119","9/27/2021 3:00:00 PM","4580654","4/15/2020 10:44:21 AM","9/27/2021 8:04:58 AM","True","DC=NMS00894,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS00816","A","10.10.14.164","900","3688281","10/4/2021 9:00:00 AM","4605233","6/7/2019 9:08:06 AM","10/4/2021 2:27:05 AM","True","DC=NMS00816,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","tsprofiles","A","10.20.3.13","3600","0","[static]","2304677","6/19/2020 12:54:45 PM","5/19/2021 4:19:28 PM","True","DC=tsprofiles,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","MSOVOIP01","A","192.168.1.240","1200","3688246","10/2/2021 10:00:00 PM","4599795","9/12/2019 10:37:23 AM","10/2/2021 3:02:12 PM","True","DC=MSOVOIP01,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p80010495E5FA0","A","10.10.49.104","900","3688155","9/29/2021 3:00:00 AM","4586225","7/5/2019 5:06:24 PM","9/28/2021 8:02:31 PM","True","DC=p80010495E5FA0,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS00765","A","10.10.53.114","900","3688119","9/27/2021 3:00:00 PM","4580694","6/22/2021 3:49:17 PM","9/27/2021 8:17:45 AM","True","DC=NMS00765,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS01137","A","10.10.16.173","900","3688211","10/1/2021 11:00:00 AM","4594786","7/30/2021 7:42:08 PM","10/1/2021 4:06:39 AM","True","DC=NMS01137,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","rdsfiles","A","10.20.3.12","3600","0","[static]","2317816","6/22/2020 11:38:27 AM","5/19/2021 4:19:28 PM","True","DC=rdsfiles,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p80010494ADA49","A","10.10.28.112","900","3688123","9/27/2021 7:00:00 PM","4581140","10/14/2016 1:23:50 PM","9/27/2021 12:08:38 PM","True","DC=p80010494ADA49,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p80010495A5D04","A","10.10.63.156","900","3688143","9/28/2021 3:00:00 PM","4584252","12/7/2018 1:54:21 PM","9/28/2021 8:01:46 AM","True","DC=p80010495A5D04,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS00358","A","10.10.18.156","900","3688286","10/4/2021 2:00:00 PM","4606242","8/9/2019 3:00:19 PM","10/4/2021 7:51:40 AM","True","DC=NMS00358,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p80010493F6817","A","10.10.28.154","900","3688164","9/29/2021 12:00:00 PM","4587784","11/4/2019 12:44:35 PM","9/29/2021 5:34:31 AM","True","DC=p80010493F6817,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p80010495E61E5","A","10.10.29.106","900","3688183","9/30/2021 7:00:00 AM","4590558","6/20/2019 2:51:32 PM","9/30/2021 12:09:50 AM","True","DC=p80010495E61E5,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS00780","A","10.10.16.165","900","3688211","10/1/2021 11:00:00 AM","4594779","7/30/2021 7:43:40 PM","10/1/2021 4:01:52 AM","True","DC=NMS00780,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS00445","UNKNOWN","xbfOU6+v1wE=","0","0","[static]","4563636","8/26/2021 12:43:42 PM","9/22/2021 5:42:39 AM","True","DC=NMS00445,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS00839","A","10.10.39.162","1200","3688282","10/4/2021 10:00:00 AM","4605378","9/7/2021 12:08:08 PM","10/4/2021 3:20:12 AM","True","DC=NMS00839,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","TempUSONFS01","A","10.20.3.33","3600","0","[static]","2345778","6/29/2020 8:13:18 AM","5/19/2021 4:19:28 PM","True","DC=TempUSONFS01,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS00822","A","10.10.19.102","900","3688205","10/1/2021 5:00:00 AM","4593942","4/22/2021 6:53:56 PM","9/30/2021 10:23:04 PM","True","DC=NMS00822,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","esxi09","A","10.20.1.19","3600","0","[static]","2379422","7/7/2020 12:36:42 PM","5/19/2021 4:19:28 PM","True","DC=esxi09,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p8001049594B37","A","10.10.26.107","900","3688126","9/27/2021 10:00:00 PM","4581587","5/22/2019 2:09:17 PM","9/27/2021 3:06:41 PM","True","DC=p8001049594B37,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p80010495A5C81","A","10.10.63.159","900","3688147","9/28/2021 7:00:00 PM","4585006","12/7/2018 3:44:14 PM","9/28/2021 12:32:42 PM","True","DC=p80010495A5C81,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","MWTSDPLUS01","A","10.20.10.125","1200","3688143","9/28/2021 3:00:00 PM","4584295","9/29/2020 3:11:11 PM","9/28/2021 8:14:24 AM","True","DC=MWTSDPLUS01,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","esxi10","A","10.20.1.20","3600","0","[static]","2379423","7/7/2020 12:36:56 PM","5/19/2021 4:19:28 PM","True","DC=esxi10,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p800104951030B","UNKNOWN","//HMITGx1wE=","0","0","[static]","4570344","9/1/2017 2:03:57 PM","9/24/2021 3:44:20 AM","True","DC=p800104951030B,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","..SerialNo-MSODC01.USON.LOCAL","UNKNOWN","/bJtXAGv1wE=","0","0","[static]","4560166","6/22/2021 9:32:31 PM","9/21/2021 8:57:36 AM","True","DC=..SerialNo-MSODC01.USON.LOCAL,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","MWTABAC01","A","10.20.20.10","3600","0","[static]","2387284","7/9/2020 8:05:45 AM","5/19/2021 4:19:28 PM","True","DC=MWTABAC01,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p80010495E6067","A","10.10.26.132","900","3688126","9/27/2021 10:00:00 PM","4581594","6/21/2019 12:58:56 PM","9/27/2021 3:09:28 PM","True","DC=p80010495E6067,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p80010495F7286","A","10.10.63.154","900","3688143","9/28/2021 3:00:00 PM","4584269","7/25/2019 2:26:19 PM","9/28/2021 8:06:32 AM","True","DC=p80010495F7286,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS01086","A","10.10.33.112","900","3688287","10/4/2021 3:00:00 PM","4606385","10/5/2020 9:06:43 AM","10/4/2021 8:32:57 AM","True","DC=NMS01086,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p800104950C2CC","A","10.10.29.103","900","3688183","9/30/2021 7:00:00 AM","4590542","8/17/2017 2:40:20 PM","9/30/2021 12:01:56 AM","True","DC=p800104950C2CC,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS00554","A","10.10.16.132","900","3688283","10/4/2021 11:00:00 AM","4605623","11/8/2019 1:23:35 PM","10/4/2021 4:09:48 AM","True","DC=NMS00554,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","MWTFS02","A","10.20.10.142","1200","3688258","10/3/2021 10:00:00 AM","4601736","7/8/2021 12:57:47 PM","10/3/2021 3:12:39 AM","True","DC=MWTFS02,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","MWTABAN01","A","10.20.20.11","3600","0","[static]","2387285","7/9/2020 8:06:04 AM","5/19/2021 4:19:28 PM","True","DC=MWTABAN01,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS00502","A","10.10.19.152","900","3688214","10/1/2021 2:00:00 PM","4595417","10/30/2017 8:12:17 AM","10/1/2021 7:57:58 AM","True","DC=NMS00502,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","MWTFS01","A","10.20.10.141","1200","3688282","10/4/2021 10:00:00 AM","4605358","7/8/2021 12:57:47 PM","10/4/2021 3:12:35 AM","True","DC=MWTFS01,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","MWTABAN02","A","10.20.20.12","3600","0","[static]","2387286","7/9/2020 8:06:16 AM","5/19/2021 4:19:28 PM","True","DC=MWTABAN02,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p80010495A5CF9","A","10.10.63.108","900","3688126","9/27/2021 10:00:00 PM","4581594","12/7/2018 1:48:54 PM","9/27/2021 3:09:54 PM","True","DC=p80010495A5CF9,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p800104950BAD1","A","10.10.41.151","900","3688155","9/29/2021 3:00:00 AM","4586245","7/20/2017 8:22:36 AM","9/28/2021 8:08:31 PM","True","DC=p800104950BAD1,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS00524","A","10.10.33.122","900","3688289","10/4/2021 5:00:00 PM","4606604","10/5/2020 4:38:06 PM","10/4/2021 10:28:18 AM","True","DC=NMS00524,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p800104953266B","A","10.10.29.151","900","3688195","9/30/2021 7:00:00 PM","4592504","11/16/2017 2:55:13 PM","9/30/2021 12:09:15 PM","True","DC=p800104953266B,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS00604","A","10.10.15.146","1200","3688285","10/4/2021 1:00:00 PM","4605931","9/7/2021 12:42:35 PM","10/4/2021 6:07:45 AM","True","DC=NMS00604,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","MWTABAN03","A","10.20.20.13","3600","0","[static]","2387289","7/9/2020 8:06:28 AM","5/19/2021 4:19:28 PM","True","DC=MWTABAN03,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p80010495A5EC4","A","10.10.63.170","900","3688126","9/27/2021 10:00:00 PM","4581633","7/31/2020 10:56:42 AM","9/27/2021 3:23:39 PM","True","DC=p80010495A5EC4,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","MWTABAN04","A","10.20.20.14","3600","0","[static]","2387291","7/9/2020 8:06:39 AM","5/19/2021 4:19:28 PM","True","DC=MWTABAN04,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","MSOTS10","A","192.168.1.150","1200","3688140","9/28/2021 12:00:00 PM","4583868","5/10/2018 6:12:54 PM","9/28/2021 5:51:08 AM","True","DC=MSOTS10,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS00589","A","10.10.33.108","900","3688289","10/4/2021 5:00:00 PM","4606605","10/5/2020 9:06:27 AM","10/4/2021 10:28:18 AM","True","DC=NMS00589,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p80010494AD8E4","A","10.10.23.118","900","3688158","9/29/2021 6:00:00 AM","4586839","2/12/2019 10:15:53 AM","9/28/2021 11:29:06 PM","True","DC=p80010494AD8E4,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS00616","A","10.10.16.119","1200","3688287","10/4/2021 3:00:00 PM","4606289","10/5/2020 8:23:31 AM","10/4/2021 8:00:24 AM","True","DC=NMS00616,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","MWTABAN05","A","10.20.20.15","3600","0","[static]","2387297","7/9/2020 8:06:50 AM","5/19/2021 4:19:28 PM","True","DC=MWTABAN05,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","MWTRDSCB02","A","10.20.10.92","1200","3688280","10/4/2021 8:00:00 AM","4605080","7/13/2020 4:04:48 PM","10/4/2021 1:36:11 AM","True","DC=MWTRDSCB02,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","MWTRDSCB01","A","10.20.10.91","1200","3688256","10/3/2021 8:00:00 AM","4601417","7/13/2020 4:03:36 PM","10/3/2021 1:06:46 AM","True","DC=MWTRDSCB01,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p800104951CF3B","A","10.10.23.160","900","3688218","10/1/2021 6:00:00 PM","4595852","4/13/2018 9:16:21 AM","10/1/2021 11:29:42 AM","True","DC=p800104951CF3B,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","MWTCTXVDA14","A","10.20.17.183","1200","3688241","10/2/2021 5:00:00 PM","4599043","9/7/2021 12:48:28 PM","10/2/2021 10:07:15 AM","True","DC=MWTCTXVDA14,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p80010495A5EBB","A","10.10.63.114","900","3688121","9/27/2021 5:00:00 PM","4580959","12/7/2018 3:55:59 PM","9/27/2021 10:27:09 AM","True","DC=p80010495A5EBB,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","MSOTS08","A","192.168.1.148","1200","3688155","9/29/2021 3:00:00 AM","4586321","6/10/2019 1:18:03 PM","9/28/2021 8:38:07 PM","True","DC=MSOTS08,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","NMS00592","A","10.10.33.164","900","3688287","10/4/2021 3:00:00 PM","4606386","10/5/2020 8:54:59 AM","10/4/2021 8:32:58 AM","True","DC=NMS00592,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p80010495E5F88","A","10.10.28.127","900","3688183","9/30/2021 7:00:00 AM","4590558","8/7/2019 7:51:27 PM","9/30/2021 12:09:39 AM","True","DC=p80010495E5F88,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p8001049516263","A","10.10.63.122","900","3688210","10/1/2021 10:00:00 AM","4594695","2/4/2021 8:45:39 PM","10/1/2021 3:21:58 AM","True","DC=p8001049516263,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p80010495812C2","A","10.10.26.120","900","3688136","9/28/2021 8:00:00 AM","4583167","5/28/2020 12:02:01 PM","9/28/2021 1:03:48 AM","True","DC=p80010495812C2,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
"USON.LOCAL","p80010494B8D6F","A","10.10.21.102","900","3688181","9/30/2021 5:00:00 AM","4590282","11/29/2016 2:41:58 PM","9/29/2021 10:12:26 PM","True","DC=p80010494B8D6F,DC=USON.LOCAL,CN=MicrosoftDNS,DC=DomainDnsZones,DC=USON,DC=LOCAL"
