"MachineName","DisplayName","Status","StartType"
"LASTEST01MT","Application Experience","Stopped","Manual"
"LASTEST01MT","Application Layer Gateway Service","Stopped","Manual"
"LASTEST01MT","Windows All-User Install Agent","Stopped","Manual"
"LASTEST01MT","Application Host Helper Service","Running","Automatic"
"LASTEST01MT","Application Identity","Stopped","Manual"
"LASTEST01MT","Application Information","Stopped","Manual"
"LASTEST01MT","Application Management","Stopped","Manual"
"LASTEST01MT","ASP.NET State Service","Stopped","Manual"
"LASTEST01MT","Windows Audio Endpoint Builder","Stopped","Manual"
"LASTEST01MT","Windows Audio","Stopped","Manual"
"LASTEST01MT","Base Filtering Engine","Running","Automatic"
"LASTEST01MT","Background Intelligent Transfer Service","Stopped","Manual"
"LASTEST01MT","Background Tasks Infrastructure Service","Running","Automatic"
"LASTEST01MT","Computer Browser","Stopped","Disabled"
"LASTEST01MT","FNBM Centralized Cache Service","Running","Automatic"
"LASTEST01MT","Certificate Propagation","Running","Manual"
"LASTEST01MT","CreditOne Collections Agent Time Service","Running","Manual"
"LASTEST01MT","COM+ System Application","Running","Manual"
"LASTEST01MT","CreditOne.CustomerNotifications.EmailService","Running","Manual"
"LASTEST01MT","CreditOne.CustomerNotifications.SMSService","Running","Manual"
"LASTEST01MT","CreditOne.LogParser.Service","Stopped","Disabled"
"LASTEST01MT","CreditOneBatchLetterRequestService","Running","Manual"
"LASTEST01MT","CreditOne - Email Directory Watcher Service","Stopped","Manual"
"LASTEST01MT","FNBM CreditPull Service","Running","Manual"
"LASTEST01MT","Cryptographic Services","Running","Automatic"
"LASTEST01MT","Debug Diagnostic Service","Running","Automatic"
"LASTEST01MT","DCOM Server Process Launcher","Running","Automatic"
"LASTEST01MT","Optimize drives","Stopped","Manual"
"LASTEST01MT","Device Association Service","Stopped","Manual"
"LASTEST01MT","Device Install Service","Stopped","Manual"
"LASTEST01MT","DHCP Client","Running","Automatic"
"LASTEST01MT","DNS Client","Running","Automatic"
"LASTEST01MT","Wired AutoConfig","Stopped","Manual"
"LASTEST01MT","Diagnostic Policy Service","Running","Automatic"
"LASTEST01MT","Device Setup Manager","Stopped","Manual"
"LASTEST01MT","Extensible Authentication Protocol","Stopped","Manual"
"LASTEST01MT","Encrypting File System (EFS)","Stopped","Manual"
"LASTEST01MT","Windows Event Log","Running","Automatic"
"LASTEST01MT","COM+ Event System","Running","Automatic"
"LASTEST01MT","Function Discovery Provider Host","Stopped","Manual"
"LASTEST01MT","Function Discovery Resource Publication","Stopped","Manual"
"LASTEST01MT","FNBM Outgoing File Watcher Service","Running","Manual"
"LASTEST01MT","FNBM Application Import Service","Running","Manual"
"LASTEST01MT","FNBM Application Parsing Service","Running","Manual"
"LASTEST01MT","FNBM Application Processing Service","Running","Manual"
"LASTEST01MT","FNBMCheckRequestService","Running","Manual"
"LASTEST01MT","FNBM Data Layer Service","Running","Automatic"
"LASTEST01MT","FNBM Debit Card Holder File Watcher Service","Stopped","Disabled"
"LASTEST01MT","FNBMFinCenService","Running","Manual"
"LASTEST01MT","FNBM Identity Check Service","Stopped","Disabled"
"LASTEST01MT","FNBM IP Fraud Check Service","Running","Manual"
"LASTEST01MT","FNBMLPSService","Running","Manual"
"LASTEST01MT","FNBMQueueProcessorService","Running","Manual"
"LASTEST01MT","Windows Font Cache Service","Running","Automatic"
