"MachineName","DisplayName","Status","StartType"
"LASCAPS03","Application Experience","Stopped","Manual"
"LASCAPS03","Application Layer Gateway Service","Stopped","Manual"
"LASCAPS03","Windows All-User Install Agent","Stopped","Manual"
"LASCAPS03","Application Host Helper Service","Running","Automatic"
"LASCAPS03","Application Identity","Stopped","Manual"
"LASCAPS03","Application Information","Running","Manual"
"LASCAPS03","Application Management","Stopped","Manual"
"LASCAPS03","ASP.NET State Service","Stopped","Manual"
"LASCAPS03","Windows Audio Endpoint Builder","Stopped","Manual"
"LASCAPS03","Windows Audio","Stopped","Manual"
"LASCAPS03","Base Filtering Engine","Running","Automatic"
"LASCAPS03","Background Intelligent Transfer Service","Stopped","Manual"
"LASCAPS03","Background Tasks Infrastructure Service","Running","Automatic"
"LASCAPS03","Computer Browser","Stopped","Disabled"
"LASCAPS03","Certificate Propagation","Running","Manual"
"LASCAPS03","COM+ System Application","Running","Manual"
"LASCAPS03","Cryptographic Services","Running","Automatic"
"LASCAPS03","DCOM Server Process Launcher","Running","Automatic"
"LASCAPS03","Optimize drives","Stopped","Manual"
"LASCAPS03","Device Association Service","Stopped","Manual"
"LASCAPS03","Device Install Service","Stopped","Manual"
"LASCAPS03","DHCP Client","Running","Automatic"
"LASCAPS03","DNS Client","Running","Automatic"
"LASCAPS03","Wired AutoConfig","Stopped","Manual"
"LASCAPS03","Diagnostic Policy Service","Running","Automatic"
"LASCAPS03","Device Setup Manager","Stopped","Manual"
"LASCAPS03","Extensible Authentication Protocol","Stopped","Manual"
"LASCAPS03","Encrypting File System (EFS)","Stopped","Manual"
"LASCAPS03","Windows Event Log","Running","Automatic"
"LASCAPS03","COM+ Event System","Running","Automatic"
"LASCAPS03","Function Discovery Provider Host","Stopped","Manual"
"LASCAPS03","Function Discovery Resource Publication","Stopped","Manual"
"LASCAPS03","Windows Font Cache Service","Running","Automatic"
"LASCAPS03","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","Manual"
"LASCAPS03","Group Policy Client","Running","Automatic"
"LASCAPS03","Human Interface Device Access","Stopped","Manual"
"LASCAPS03","Health Key and Certificate Management","Stopped","Manual"
"LASCAPS03","IIS Admin Service","Running","Automatic"
"LASCAPS03","IKE and AuthIP IPsec Keying Modules","Running","Automatic"
"LASCAPS03","IP Helper","Running","Automatic"
"LASCAPS03","CNG Key Isolation","Stopped","Manual"
"LASCAPS03","KDC Proxy Server service (KPS)","Stopped","Manual"
"LASCAPS03","KtmRm for Distributed Transaction Coordinator","Stopped","Manual"
"LASCAPS03","Server","Running","Automatic"
