"MachineName","DisplayName","Status","StartType"
"LASINFRA05","Application Experience","Running","Manual"
"LASINFRA05","Application Layer Gateway Service","Stopped","Manual"
"LASINFRA05","Application Host Helper Service","Running","Automatic"
"LASINFRA05","Application Identity","Stopped","Manual"
"LASINFRA05","Application Information","Stopped","Manual"
"LASINFRA05","Application Management","Stopped","Manual"
"LASINFRA05","ASP.NET State Service","Stopped","Manual"
"LASINFRA05","Windows Audio Endpoint Builder","Stopped","Manual"
"LASINFRA05","Windows Audio","Stopped","Manual"
"LASINFRA05","Base Filtering Engine","Running","Automatic"
"LASINFRA05","Background Intelligent Transfer Service","Running","Manual"
"LASINFRA05","Computer Browser","Stopped","Disabled"
"LASINFRA05","CatTools","Running","Automatic"
"LASINFRA05","Certificate Propagation","Running","Manual"
"LASINFRA05","HP Insight Event Notifier","Running","Automatic"
"LASINFRA05","HP Smart Array SAS/SATA Event Notification Service","Running","Automatic"
"LASINFRA05","Microsoft .NET Framework NGEN v2.0.50727_X86","Stopped","Disabled"
"LASINFRA05","Microsoft .NET Framework NGEN v2.0.50727_X64","Stopped","Disabled"
"LASINFRA05","Microsoft .NET Framework NGEN v4.0.30319_X86","Stopped","Automatic"
"LASINFRA05","Microsoft .NET Framework NGEN v4.0.30319_X64","Stopped","Automatic"
"LASINFRA05","COM+ System Application","Stopped","Manual"
"LASINFRA05","HP Insight NIC Agents","Running","Automatic"
"LASINFRA05","HP ProLiant Remote IML Service","Running","Automatic"
"LASINFRA05","HP Version Control Agent","Running","Automatic"
"LASINFRA05","HP Insight Foundation Agents","Running","Automatic"
"LASINFRA05","HP Insight Server Agents","Running","Automatic"
"LASINFRA05","HP Insight Storage Agents","Running","Automatic"
"LASINFRA05","Cryptographic Services","Running","Automatic"
"LASINFRA05","Offline Files","Stopped","Disabled"
"LASINFRA05","DCOM Server Process Launcher","Running","Automatic"
"LASINFRA05","Disk Defragmenter","Stopped","Manual"
"LASINFRA05","DHCP Client","Running","Automatic"
"LASINFRA05","Diagnostics Tracking Service","Running","Automatic"
"LASINFRA05","DNS Client","Running","Automatic"
"LASINFRA05","Wired AutoConfig","Stopped","Manual"
"LASINFRA05","Diagnostic Policy Service","Running","Automatic"
"LASINFRA05","Extensible Authentication Protocol","Stopped","Manual"
"LASINFRA05","Encrypting File System (EFS)","Stopped","Manual"
"LASINFRA05","Windows Event Log","Running","Automatic"
"LASINFRA05","COM+ Event System","Running","Automatic"
"LASINFRA05","Microsoft Fibre Channel Platform Registration Service","Stopped","Manual"
"LASINFRA05","Function Discovery Provider Host","Stopped","Manual"
"LASINFRA05","Function Discovery Resource Publication","Stopped","Manual"
"LASINFRA05","Windows Font Cache Service","Running","Automatic"
"LASINFRA05","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","Manual"
"LASINFRA05","Group Policy Client","Running","Automatic"
"LASINFRA05","Commvault Client Manager Service (Instance001)","Running","Automatic"
"LASINFRA05","Commvault Communications Service (Instance001)","Running","Automatic"
"LASINFRA05","Human Interface Device Access","Stopped","Manual"
"LASINFRA05","Health Key and Certificate Management","Stopped","Manual"
"LASINFRA05","HP WMI Storage Providers","Running","Automatic"
"LASINFRA05","Windows CardSpace","Stopped","Manual"
"LASINFRA05","IIS Admin Service","Running","Automatic"
"LASINFRA05","IKE and AuthIP IPsec Keying Modules","Running","Automatic"
"LASINFRA05","PnP-X IP Bus Enumerator","Stopped","Disabled"
"LASINFRA05","IP Helper","Running","Automatic"
"LASINFRA05","CNG Key Isolation","Running","Manual"
"LASINFRA05","KtmRm for Distributed Transaction Coordinator","Stopped","Manual"
"LASINFRA05","Server","Running","Automatic"
"LASINFRA05","Workstation","Running","Automatic"
"LASINFRA05","Link-Layer Topology Discovery Mapper","Stopped","Manual"
"LASINFRA05","TCP/IP NetBIOS Helper","Running","Automatic"
"LASINFRA05","Multimedia Class Scheduler","Stopped","Manual"
"LASINFRA05","Windows Firewall","Running","Automatic"
"LASINFRA05","Distributed Transaction Coordinator","Running","Automatic"
"LASINFRA05","Microsoft iSCSI Initiator Service","Stopped","Manual"
"LASINFRA05","Windows Installer","Stopped","Manual"
"LASINFRA05","Message Queuing","Running","Automatic"
"LASINFRA05","Windows Internal Database (MICROSOFT##SSEE)","Running","Automatic"
"LASINFRA05","Network Access Protection Agent","Stopped","Manual"
"LASINFRA05","Netlogon","Running","Automatic"
"LASINFRA05","Network Connections","Running","Manual"
"LASINFRA05","Net.Msmq Listener Adapter","Stopped","Disabled"
"LASINFRA05","Net.Pipe Listener Adapter","Stopped","Disabled"
"LASINFRA05","Network List Service","Running","Manual"
"LASINFRA05","Net.Tcp Listener Adapter","Stopped","Disabled"
"LASINFRA05","Net.Tcp Port Sharing Service","Running","Manual"
"LASINFRA05","Network Location Awareness","Running","Automatic"
"LASINFRA05","Network Store Interface Service","Running","Automatic"
"LASINFRA05","SolarWinds Orion Module Engine","Running","Automatic"
"LASINFRA05","Performance Counter DLL Host","Stopped","Manual"
"LASINFRA05","Performance Logs & Alerts","Stopped","Manual"
"LASINFRA05","Plug and Play","Running","Automatic"
"LASINFRA05","IPsec Policy Agent","Running","Manual"
"LASINFRA05","Power","Running","Automatic"
"LASINFRA05","User Profile Service","Running","Automatic"
"LASINFRA05","HP ProLiant Health Monitor Service","Running","Automatic"
"LASINFRA05","Protected Storage","Stopped","Manual"
"LASINFRA05","RabbitMQ","Running","Automatic"
"LASINFRA05","Remote Access Auto Connection Manager","Stopped","Manual"
"LASINFRA05","Remote Access Connection Manager","Stopped","Manual"
"LASINFRA05","Routing and Remote Access","Stopped","Disabled"
"LASINFRA05","Remote Registry","Stopped","Manual"
"LASINFRA05","Remote Packet Capture Protocol v.0 (experimental)","Stopped","Manual"
"LASINFRA05","RPC Endpoint Mapper","Running","Automatic"
"LASINFRA05","Remote Procedure Call (RPC) Locator","Stopped","Manual"
"LASINFRA05","Remote Procedure Call (RPC)","Running","Automatic"
"LASINFRA05","Resultant Set of Policy Provider","Stopped","Manual"
"LASINFRA05","Special Administration Console Helper","Stopped","Manual"
"LASINFRA05","Security Accounts Manager","Running","Automatic"
"LASINFRA05","Smart Card","Stopped","Manual"
"LASINFRA05","Task Scheduler","Running","Automatic"
"LASINFRA05","Smart Card Removal Policy","Stopped","Manual"
"LASINFRA05","Secondary Logon","Stopped","Manual"
"LASINFRA05","System Event Notification Service","Running","Automatic"
"LASINFRA05","Symantec Endpoint Protection","Running","Automatic"
"LASINFRA05","Remote Desktop Configuration","Running","Manual"
"LASINFRA05","Internet Connection Sharing (ICS)","Stopped","Disabled"
"LASINFRA05","Shell Hardware Detection","Stopped","Automatic"
"LASINFRA05","Symantec Auto-upgrade Agent","Stopped","Manual"
"LASINFRA05","Symantec Network Access Control","Stopped","Manual"
"LASINFRA05","SNMP Service","Running","Automatic"
"LASINFRA05","SNMP Trap","Stopped","Disabled"
"LASINFRA05","SolarWinds SFTP/SCP Server","Stopped","Manual"
"LASINFRA05","SolarWinds TFTP Server","Running","Automatic"
"LASINFRA05","SolarWinds Administration Service","Running","Automatic"
"LASINFRA05","SolarWinds Agent","Running","Automatic"
"LASINFRA05","SolarWinds Alerting Service V2","Stopped","Automatic"
"LASINFRA05","SolarWinds HighAvailability","Running","Automatic"
"LASINFRA05","SolarWinds Recommendations","Running","Automatic"
"LASINFRA05","SolarWinds Syslog Service","Running","Automatic"
"LASINFRA05","SolarWinds Trap Service","Running","Automatic"
"LASINFRA05","Print Spooler","Running","Automatic"
"LASINFRA05","Software Protection","Stopped","Automatic"
"LASINFRA05","SPP Notification Service","Stopped","Manual"
"LASINFRA05","SQL Server VSS Writer","Running","Automatic"
"LASINFRA05","SSDP Discovery","Stopped","Disabled"
"LASINFRA05","Secure Socket Tunneling Protocol Service","Stopped","Manual"
"LASINFRA05","Windows Image Acquisition (WIA)","Stopped","Manual"
"LASINFRA05","SolarWinds Orion Toolset Integration Service","Running","Automatic"
"LASINFRA05","SolarWinds Collector Service","Running","Automatic"
"LASINFRA05","SolarWinds Information Service","Running","Automatic"
"LASINFRA05","SolarWinds Information Service V3","Running","Automatic"
"LASINFRA05","SolarWinds JMX Bridge","Running","Automatic"
"LASINFRA05","SolarWinds Job Engine","Running","Automatic"
"LASINFRA05","SolarWinds Job Engine v2","Running","Automatic"
"LASINFRA05","SolarWinds Job Scheduler","Running","Automatic"
"LASINFRA05","Microsoft Software Shadow Copy Provider","Stopped","Manual"
"LASINFRA05","HP ProLiant System Shutdown Service","Running","Automatic"
"LASINFRA05","HP System Management Homepage","Stopped","Disabled"
"LASINFRA05","Tablet PC Input Service","Stopped","Manual"
"LASINFRA05","Telephony","Stopped","Manual"
"LASINFRA05","Remote Desktop Services","Running","Manual"
"LASINFRA05","Themes","Stopped","Disabled"
"LASINFRA05","Thread Ordering Server","Stopped","Manual"
"LASINFRA05","Track-It! Workstation Manager","Running","Automatic"
"LASINFRA05","Distributed Link Tracking Client","Running","Automatic"
"LASINFRA05","Windows Modules Installer","Stopped","Manual"
"LASINFRA05","Interactive Services Detection","Stopped","Manual"
"LASINFRA05","Remote Desktop Services UserMode Port Redirector","Running","Manual"
"LASINFRA05","UPnP Device Host","Stopped","Disabled"
"LASINFRA05","Desktop Window Manager Session Manager","Running","Automatic"
"LASINFRA05","Credential Manager","Stopped","Manual"
"LASINFRA05","Virtual Disk","Stopped","Manual"
"LASINFRA05","Volume Shadow Copy","Stopped","Manual"
"LASINFRA05","Windows Time","Running","Manual"
"LASINFRA05","World Wide Web Publishing Service","Running","Automatic"
"LASINFRA05","Windows Process Activation Service","Running","Manual"
"LASINFRA05","Windows Color System","Stopped","Manual"
"LASINFRA05","Diagnostic Service Host","Stopped","Manual"
"LASINFRA05","Diagnostic System Host","Stopped","Manual"
"LASINFRA05","WebClient","Stopped","Manual"
"LASINFRA05","Windows Event Collector","Stopped","Manual"
"LASINFRA05","Problem Reports and Solutions Control Panel Support","Stopped","Manual"
"LASINFRA05","Windows Error Reporting Service","Stopped","Manual"
"LASINFRA05","Windows Defender","Stopped","Manual"
"LASINFRA05","WinHTTP Web Proxy Auto-Discovery Service","Running","Manual"
"LASINFRA05","Windows Management Instrumentation","Running","Automatic"
"LASINFRA05","Windows Remote Management (WS-Management)","Running","Automatic"
"LASINFRA05","WMI Performance Adapter","Stopped","Manual"
"LASINFRA05","Portable Device Enumerator Service","Stopped","Manual"
"LASINFRA05","WSusCertServer","Stopped","Manual"
"LASINFRA05","Update Services","Running","Automatic"
"LASINFRA05","Windows Update","Running","Automatic"
"LASINFRA05","Windows Driver Foundation - User-mode Driver Framework","Stopped","Manual"
