"MachineName","DisplayName","Status","StartType"
"LASSQLTST03","Network List Service","Running","Manual"
"LASSQLTST03","Net.Tcp Listener Adapter","Stopped","Disabled"
"LASSQLTST03","Net.Tcp Port Sharing Service","Stopped","Disabled"
"LASSQLTST03","Network Location Awareness","Running","Automatic"
"LASSQLTST03","Network Store Interface Service","Running","Automatic"
"LASSQLTST03","Performance Counter DLL Host","Stopped","Manual"
"LASSQLTST03","Performance Logs & Alerts","Stopped","Manual"
"LASSQLTST03","Plug and Play","Running","Automatic"
"LASSQLTST03","IPsec Policy Agent","Running","Manual"
"LASSQLTST03","Power","Running","Automatic"
"LASSQLTST03","User Profile Service","Running","Automatic"
"LASSQLTST03","HP ProLiant Health Monitor Service","Running","Automatic"
"LASSQLTST03","Protected Storage","Stopped","Manual"
"LASSQLTST03","Remote Access Auto Connection Manager","Stopped","Manual"
"LASSQLTST03","Remote Access Connection Manager","Stopped","Manual"
"LASSQLTST03","Routing and Remote Access","Stopped","Disabled"
"LASSQLTST03","Remote Registry","Stopped","Manual"
"LASSQLTST03","SQL Server Reporting Services (MSSQLSERVER)","Running","Automatic"
"LASSQLTST03","RPC Endpoint Mapper","Running","Automatic"
"LASSQLTST03","Remote Procedure Call (RPC) Locator","Stopped","Manual"
"LASSQLTST03","Remote Procedure Call (RPC)","Running","Automatic"
"LASSQLTST03","Resultant Set of Policy Provider","Stopped","Manual"
"LASSQLTST03","Special Administration Console Helper","Stopped","Manual"
"LASSQLTST03","Security Accounts Manager","Running","Automatic"
"LASSQLTST03","Smart Card","Stopped","Manual"
"LASSQLTST03","Task Scheduler","Running","Automatic"
"LASSQLTST03","Smart Card Removal Policy","Stopped","Manual"
"LASSQLTST03","Secondary Logon","Running","Manual"
"LASSQLTST03","System Event Notification Service","Running","Automatic"
"LASSQLTST03","Symantec Endpoint Protection","Running","Automatic"
"LASSQLTST03","Remote Desktop Configuration","Running","Manual"
"LASSQLTST03","Internet Connection Sharing (ICS)","Stopped","Disabled"
"LASSQLTST03","Shell Hardware Detection","Stopped","Automatic"
"LASSQLTST03","Symantec Auto-upgrade Agent","Stopped","Manual"
"LASSQLTST03","SMS Task Sequence Agent","Stopped","Manual"
"LASSQLTST03","Symantec Network Access Control","Stopped","Manual"
"LASSQLTST03","SNMP Service","Running","Automatic"
"LASSQLTST03","SNMP Trap","Stopped","Manual"
"LASSQLTST03","Print Spooler","Running","Automatic"
"LASSQLTST03","Software Protection","Stopped","Automatic"
"LASSQLTST03","SPP Notification Service","Stopped","Manual"
"LASSQLTST03","SQL Server Agent (LASHF01)","Running","Automatic"
"LASSQLTST03","SQL Server Agent (LASPDEV01)","Stopped","Manual"
"LASSQLTST03","SQL Server Agent (LASRL01)","Running","Automatic"
"LASSQLTST03","SQL Server Agent (LASSTG01)","Running","Automatic"
"LASSQLTST03","SQL Server Agent (LASTEST01)","Running","Automatic"
"LASSQLTST03","SQL Server Agent (LASTEST02)","Running","Automatic"
"LASSQLTST03","SQL Server Agent (LASTEST03)","Running","Automatic"
"LASSQLTST03","SQL Server Agent (LASTEST04)","Running","Automatic"
