"MachineName","DisplayName","Status","StartType"
"LASDC01","Netwrix Auditor for Active Directory Compression Service","Stopped","Manual"
"LASDC01","Active Directory Web Services","Running","Automatic"
"LASDC01","Application Experience","Running","Manual"
"LASDC01","Application Layer Gateway Service","Stopped","Manual"
"LASDC01","Application Identity","Stopped","Manual"
"LASDC01","Application Information","Stopped","Manual"
"LASDC01","Application Management","Stopped","Manual"
"LASDC01","ASP.NET State Service","Stopped","Manual"
"LASDC01","Windows Audio Endpoint Builder","Stopped","Manual"
"LASDC01","Windows Audio","Stopped","Manual"
"LASDC01","Base Filtering Engine","Running","Automatic"
"LASDC01","Background Intelligent Transfer Service","Stopped","Manual"
"LASDC01","Computer Browser","Stopped","Disabled"
"LASDC01","Certificate Propagation","Running","Manual"
"LASDC01","HP Insight Event Notifier","Stopped","Disabled"
"LASDC01","HP Smart Array SAS/SATA Event Notification Service","Running","Automatic"
"LASDC01","Microsoft .NET Framework NGEN v2.0.50727_X86","Stopped","Disabled"
"LASDC01","Microsoft .NET Framework NGEN v2.0.50727_X64","Stopped","Disabled"
"LASDC01","Microsoft .NET Framework NGEN v4.0.30319_X86","Stopped","Automatic"
"LASDC01","Microsoft .NET Framework NGEN v4.0.30319_X64","Stopped","Automatic"
"LASDC01","COM+ System Application","Stopped","Manual"
"LASDC01","HP Insight NIC Agents","Running","Automatic"
"LASDC01","HP Version Control Agent","Running","Automatic"
"LASDC01","HP Insight Foundation Agents","Running","Automatic"
"LASDC01","HP Insight Server Agents","Running","Automatic"
"LASDC01","HP Insight Storage Agents","Running","Automatic"
"LASDC01","Cryptographic Services","Running","Automatic"
"LASDC01","DCOM Server Process Launcher","Running","Automatic"
"LASDC01","Disk Defragmenter","Stopped","Manual"
"LASDC01","DFS Namespace","Running","Automatic"
"LASDC01","DFS Replication","Running","Automatic"
"LASDC01","DHCP Client","Running","Automatic"
"LASDC01","DHCP Server","Running","Automatic"
"LASDC01","Diagnostics Tracking Service","Running","Automatic"
"LASDC01","DNS Server","Running","Automatic"
"LASDC01","DNS Client","Running","Automatic"
"LASDC01","Wired AutoConfig","Stopped","Manual"
"LASDC01","Diagnostic Policy Service","Running","Automatic"
"LASDC01","Extensible Authentication Protocol","Stopped","Manual"
"LASDC01","Encrypting File System (EFS)","Stopped","Manual"
"LASDC01","Windows Event Log","Running","Automatic"
"LASDC01","COM+ Event System","Running","Automatic"
"LASDC01","Microsoft Fibre Channel Platform Registration Service","Stopped","Manual"
"LASDC01","Function Discovery Provider Host","Stopped","Manual"
"LASDC01","Function Discovery Resource Publication","Stopped","Manual"
"LASDC01","Windows Font Cache Service","Running","Automatic"
"LASDC01","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","Manual"
"LASDC01","Group Policy Client","Running","Automatic"
"LASDC01","Commvault Client Manager Service (Instance001)","Running","Automatic"
"LASDC01","Commvault Communications Service (Instance001)","Running","Automatic"
"LASDC01","Human Interface Device Access","Stopped","Manual"
"LASDC01","Health Key and Certificate Management","Stopped","Manual"
"LASDC01","HP WMI Storage Providers","Running","Automatic"
"LASDC01","Windows CardSpace","Stopped","Manual"
"LASDC01","IKE and AuthIP IPsec Keying Modules","Running","Automatic"
"LASDC01","PnP-X IP Bus Enumerator","Stopped","Disabled"
"LASDC01","IP Helper","Running","Automatic"
"LASDC01","Intersite Messaging","Running","Automatic"
"LASDC01","Kerberos Key Distribution Center","Running","Automatic"
"LASDC01","CNG Key Isolation","Stopped","Manual"
"LASDC01","KtmRm for Distributed Transaction Coordinator","Stopped","Manual"
"LASDC01","Server","Running","Automatic"
"LASDC01","Workstation","Running","Automatic"
"LASDC01","Link-Layer Topology Discovery Mapper","Stopped","Manual"
"LASDC01","TCP/IP NetBIOS Helper","Running","Automatic"
"LASDC01","Multimedia Class Scheduler","Stopped","Manual"
"LASDC01","Windows Firewall","Running","Automatic"
"LASDC01","Distributed Transaction Coordinator","Running","Automatic"
"LASDC01","Microsoft iSCSI Initiator Service","Stopped","Manual"
"LASDC01","Windows Installer","Stopped","Manual"
"LASDC01","Network Access Protection Agent","Stopped","Manual"
"LASDC01","Netlogon","Running","Automatic"
"LASDC01","Network Connections","Running","Manual"
