"MachineName","DisplayName","Status","StartType"
"LASCHAT02","Application Experience","Running","Automatic"
"LASCHAT02","Application Layer Gateway Service","Running","Automatic"
"LASCHAT02","Application Host Helper Service","Running","Automatic"
"LASCHAT02","Application Information","Stopped","Manual"
"LASCHAT02","Application Management","Running","Automatic"
"LASCHAT02","ASP.NET State Service","Stopped","Manual"
"LASCHAT02","Windows Audio Endpoint Builder","Running","Manual"
"LASCHAT02","Windows Audio","Running","Automatic"
"LASCHAT02","Base Filtering Engine","Running","Automatic"
"LASCHAT02","Background Intelligent Transfer Service","Stopped","Manual"
"LASCHAT02","Computer Browser","Stopped","Disabled"
"LASCHAT02","Certificate Propagation","Running","Manual"
"LASCHAT02","HP Insight Event Notifier","Stopped","Disabled"
"LASCHAT02","Microsoft .NET Framework NGEN v2.0.50727_X86","Stopped","Disabled"
"LASCHAT02","Microsoft .NET Framework NGEN v4.0.30319_X86","Stopped","Automatic"
"LASCHAT02","COM+ System Application","Stopped","Manual"
"LASCHAT02","HP Insight NIC Agents","Running","Automatic"
"LASCHAT02","HP ProLiant Remote Monitor Service","Running","Automatic"
"LASCHAT02","HP Version Control Agent","Running","Automatic"
"LASCHAT02","HP Insight Foundation Agents","Running","Automatic"
"LASCHAT02","HP Insight Server Agents","Running","Automatic"
"LASCHAT02","HP Insight Storage Agents","Running","Automatic"
"LASCHAT02","Cryptographic Services","Running","Automatic"
"LASCHAT02","Offline Files","Stopped","Disabled"
"LASCHAT02","DCOM Server Process Launcher","Running","Automatic"
"LASCHAT02","DHCP Client","Running","Automatic"
"LASCHAT02","DNS Client","Running","Automatic"
"LASCHAT02","Wired AutoConfig","Stopped","Manual"
"LASCHAT02","Diagnostic Policy Service","Running","Automatic"
"LASCHAT02","Extensible Authentication Protocol","Stopped","Manual"
"LASCHAT02","Windows Event Log","Running","Automatic"
"LASCHAT02","COM+ Event System","Running","Automatic"
"LASCHAT02","Microsoft Fibre Channel Platform Registration Service","Stopped","Manual"
"LASCHAT02","Function Discovery Provider Host","Stopped","Manual"
"LASCHAT02","Function Discovery Resource Publication","Running","Automatic"
"LASCHAT02","Windows Font Cache Service","Running","Automatic"
"LASCHAT02","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","Manual"
"LASCHAT02","Group Policy Client","Running","Automatic"
"LASCHAT02","Commvault Client Manager Service (Instance001)","Running","Automatic"
"LASCHAT02","Commvault Communications Service (Instance001)","Running","Automatic"
