"MachineName","DisplayName","Status","StartType"
"LASWEB01","Emsisoft Protection Service","Stopped","Disabled"
"LASWEB01","Application Experience","Running","Manual"
"LASWEB01","Application Layer Gateway Service","Stopped","Manual"
"LASWEB01","Application Host Helper Service","Running","Automatic"
"LASWEB01","Application Identity","Stopped","Manual"
"LASWEB01","Application Information","Running","Manual"
"LASWEB01","Application Management","Stopped","Manual"
"LASWEB01","App Readiness","Stopped","Manual"
"LASWEB01","AppX Deployment Service (AppXSVC)","Stopped","Manual"
"LASWEB01","ASP.NET State Service","Stopped","Manual"
"LASWEB01","Windows Audio Endpoint Builder","Stopped","Manual"
"LASWEB01","Windows Audio","Stopped","Manual"
"LASWEB01","Base Filtering Engine","Running","Automatic"
"LASWEB01","Background Intelligent Transfer Service","Stopped","Manual"
"LASWEB01","Background Tasks Infrastructure Service","Running","Automatic"
"LASWEB01","Computer Browser","Stopped","Disabled"
"LASWEB01","Certificate Propagation","Running","Manual"
"LASWEB01","COM+ System Application","Running","Manual"
"LASWEB01","Cryptographic Services","Running","Automatic"
"LASWEB01","Debug Diagnostic Service","Running","Automatic"
"LASWEB01","DCOM Server Process Launcher","Running","Automatic"
"LASWEB01","Optimize drives","Stopped","Manual"
"LASWEB01","Device Association Service","Stopped","Manual"
"LASWEB01","Device Install Service","Stopped","Manual"
"LASWEB01","DHCP Client","Running","Automatic"
"LASWEB01","Diagnostics Tracking Service","Running","Automatic"
"LASWEB01","DNS Client","Running","Automatic"
"LASWEB01","Wired AutoConfig","Stopped","Manual"
"LASWEB01","Diagnostic Policy Service","Running","Automatic"
"LASWEB01","Device Setup Manager","Stopped","Manual"
"LASWEB01","Extensible Authentication Protocol","Stopped","Manual"
"LASWEB01","Encrypting File System (EFS)","Stopped","Manual"
"LASWEB01","Windows Event Log","Running","Automatic"
"LASWEB01","COM+ Event System","Running","Automatic"
"LASWEB01","Function Discovery Provider Host","Stopped","Manual"
"LASWEB01","Function Discovery Resource Publication","Stopped","Manual"
"LASWEB01","Windows Font Cache Service","Running","Automatic"
"LASWEB01","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","Manual"
"LASWEB01","Group Policy Client","Running","Automatic"
"LASWEB01","Commvault Client Manager Service (Instance001)","Running","Automatic"
"LASWEB01","Commvault Communications Service (Instance001)","Running","Automatic"
"LASWEB01","Human Interface Device Service","Stopped","Manual"
"LASWEB01","Health Key and Certificate Management","Stopped","Manual"
"LASWEB01","Internet Explorer ETW Collector Service","Stopped","Manual"
"LASWEB01","IIS Admin Service","Running","Automatic"
"LASWEB01","IKE and AuthIP IPsec Keying Modules","Running","Automatic"
"LASWEB01","IP Helper","Running","Automatic"
