"MachineName","DisplayName","Status","StartType"
"LASCHATTST01","Windows Modules Installer","Running","Manual"
"LASCHATTST01","Interactive Services Detection","Stopped","Manual"
"LASCHATTST01","Terminal Services UserMode Port Redirector","Running","Manual"
"LASCHATTST01","UPnP Device Host","Stopped","Disabled"
"LASCHATTST01","Desktop Window Manager Session Manager","Running","Automatic"
"LASCHATTST01","Virtual Disk","Stopped","Manual"
"LASCHATTST01","VMware Alias Manager and Ticket Service","Running","Automatic"
"LASCHATTST01","VMware Tools","Running","Automatic"
"LASCHATTST01","VMware vCenter Converter Standalone Agent","Running","Automatic"
"LASCHATTST01","Volume Shadow Copy","Stopped","Manual"
"LASCHATTST01","Windows Time","Running","Automatic"
"LASCHATTST01","World Wide Web Publishing Service","Running","Automatic"
"LASCHATTST01","Windows Process Activation Service","Running","Manual"
"LASCHATTST01","Windows Color System","Stopped","Manual"
"LASCHATTST01","Diagnostic Service Host","Stopped","Manual"
"LASCHATTST01","Diagnostic System Host","Running","Manual"
"LASCHATTST01","Windows Event Collector","Stopped","Manual"
"LASCHATTST01","Problem Reports and Solutions Control Panel Support","Stopped","Manual"
"LASCHATTST01","Windows Error Reporting Service","Running","Automatic"
"LASCHATTST01","WhosOn Server","Stopped","Manual"
"LASCHATTST01","WhosOn Gateway Server","Stopped","Manual"
"LASCHATTST01","WhosOn Query Service","Stopped","Manual"
"LASCHATTST01","WhosOn Scheduled Reports","Stopped","Manual"
"LASCHATTST01","WinHTTP Web Proxy Auto-Discovery Service","Running","Manual"
"LASCHATTST01","Windows Management Instrumentation","Running","Automatic"
"LASCHATTST01","Windows Remote Management (WS-Management)","Running","Automatic"
"LASCHATTST01","WMI Performance Adapter","Stopped","Manual"
"LASCHATTST01","Portable Device Enumerator Service","Stopped","Manual"
"LASCHATTST01","Windows Presentation Foundation Font Cache 4.0.0.0","Stopped","Manual"
"LASCHATTST01","Windows Update","Running","Automatic"
"LASCHATTST01","Windows Driver Foundation - User-mode Driver Framework","Stopped","Manual"
