"MachineName","DisplayName","Status","StartType"
"LASTEST01WEB","Application Experience","Stopped","Manual"
"LASTEST01WEB","Application Layer Gateway Service","Stopped","Manual"
"LASTEST01WEB","Windows All-User Install Agent","Stopped","Manual"
"LASTEST01WEB","Application Host Helper Service","Running","Automatic"
"LASTEST01WEB","Application Identity","Stopped","Manual"
"LASTEST01WEB","Application Information","Stopped","Manual"
"LASTEST01WEB","Application Management","Stopped","Manual"
"LASTEST01WEB","ASP.NET State Service","Stopped","Manual"
"LASTEST01WEB","Windows Audio Endpoint Builder","Stopped","Manual"
"LASTEST01WEB","Windows Audio","Stopped","Manual"
"LASTEST01WEB","Base Filtering Engine","Running","Automatic"
"LASTEST01WEB","Background Intelligent Transfer Service","Stopped","Manual"
"LASTEST01WEB","Background Tasks Infrastructure Service","Running","Automatic"
"LASTEST01WEB","Computer Browser","Stopped","Disabled"
"LASTEST01WEB","Certificate Propagation","Running","Manual"
"LASTEST01WEB","COM+ System Application","Running","Manual"
"LASTEST01WEB","Cryptographic Services","Running","Automatic"
"LASTEST01WEB","DCOM Server Process Launcher","Running","Automatic"
"LASTEST01WEB","Optimize drives","Stopped","Manual"
"LASTEST01WEB","Device Association Service","Stopped","Manual"
"LASTEST01WEB","Device Install Service","Stopped","Manual"
"LASTEST01WEB","DHCP Client","Running","Automatic"
"LASTEST01WEB","DNS Client","Running","Automatic"
"LASTEST01WEB","Wired AutoConfig","Stopped","Manual"
"LASTEST01WEB","Diagnostic Policy Service","Running","Automatic"
"LASTEST01WEB","Device Setup Manager","Stopped","Manual"
"LASTEST01WEB","Extensible Authentication Protocol","Stopped","Manual"
"LASTEST01WEB","Encrypting File System (EFS)","Stopped","Manual"
"LASTEST01WEB","Windows Event Log","Running","Automatic"
"LASTEST01WEB","COM+ Event System","Running","Automatic"
"LASTEST01WEB","Function Discovery Provider Host","Stopped","Manual"
"LASTEST01WEB","Function Discovery Resource Publication","Stopped","Manual"
"LASTEST01WEB","Windows Font Cache Service","Running","Automatic"
"LASTEST01WEB","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","Manual"
