"MachineName","DisplayName","Status","StartType"
"LASTEST02GUI","Application Experience","Stopped","Manual"
"LASTEST02GUI","Application Layer Gateway Service","Stopped","Manual"
"LASTEST02GUI","Windows All-User Install Agent","Stopped","Manual"
"LASTEST02GUI","Application Host Helper Service","Running","Automatic"
"LASTEST02GUI","Application Identity","Stopped","Manual"
"LASTEST02GUI","Application Information","Running","Manual"
"LASTEST02GUI","Application Management","Stopped","Manual"
"LASTEST02GUI","ASP.NET State Service","Stopped","Manual"
"LASTEST02GUI","Windows Audio Endpoint Builder","Stopped","Manual"
"LASTEST02GUI","Windows Audio","Stopped","Manual"
"LASTEST02GUI","Base Filtering Engine","Running","Automatic"
"LASTEST02GUI","Background Intelligent Transfer Service","Stopped","Manual"
"LASTEST02GUI","Background Tasks Infrastructure Service","Running","Automatic"
"LASTEST02GUI","Computer Browser","Stopped","Disabled"
"LASTEST02GUI","Certificate Propagation","Running","Manual"
"LASTEST02GUI","COM+ System Application","Running","Manual"
"LASTEST02GUI","Cryptographic Services","Running","Automatic"
"LASTEST02GUI","DCOM Server Process Launcher","Running","Automatic"
"LASTEST02GUI","Optimize drives","Stopped","Manual"
"LASTEST02GUI","Device Association Service","Stopped","Manual"
"LASTEST02GUI","Device Install Service","Stopped","Manual"
"LASTEST02GUI","DHCP Client","Running","Automatic"
"LASTEST02GUI","DNS Client","Running","Automatic"
"LASTEST02GUI","Wired AutoConfig","Stopped","Manual"
"LASTEST02GUI","Diagnostic Policy Service","Running","Automatic"
"LASTEST02GUI","Device Setup Manager","Stopped","Manual"
"LASTEST02GUI","Extensible Authentication Protocol","Stopped","Manual"
"LASTEST02GUI","Encrypting File System (EFS)","Stopped","Manual"
"LASTEST02GUI","Windows Event Log","Running","Automatic"
"LASTEST02GUI","COM+ Event System","Running","Automatic"
"LASTEST02GUI","Function Discovery Provider Host","Stopped","Manual"
"LASTEST02GUI","Function Discovery Resource Publication","Stopped","Manual"
"LASTEST02GUI","Windows Font Cache Service","Running","Automatic"
"LASTEST02GUI","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","Manual"
"LASTEST02GUI","Group Policy Client","Running","Automatic"
"LASTEST02GUI","Human Interface Device Access","Stopped","Manual"
"LASTEST02GUI","Health Key and Certificate Management","Stopped","Manual"
"LASTEST02GUI","IKE and AuthIP IPsec Keying Modules","Running","Automatic"
"LASTEST02GUI","IP Helper","Running","Automatic"
"LASTEST02GUI","CNG Key Isolation","Stopped","Manual"
"LASTEST02GUI","KDC Proxy Server service (KPS)","Stopped","Manual"
"LASTEST02GUI","KtmRm for Distributed Transaction Coordinator","Stopped","Manual"
"LASTEST02GUI","Server","Running","Automatic"
"LASTEST02GUI","Workstation","Running","Automatic"
"LASTEST02GUI","Link-Layer Topology Discovery Mapper","Stopped","Manual"
"LASTEST02GUI","TCP/IP NetBIOS Helper","Running","Automatic"
"LASTEST02GUI","Local Session Manager","Running","Automatic"
"LASTEST02GUI","Multimedia Class Scheduler","Stopped","Manual"
"LASTEST02GUI","Windows Firewall","Running","Automatic"
"LASTEST02GUI","Web Deployment Agent Service","Running","Automatic"
"LASTEST02GUI","Distributed Transaction Coordinator","Running","Automatic"
"LASTEST02GUI","Microsoft iSCSI Initiator Service","Stopped","Manual"
"LASTEST02GUI","Windows Installer","Stopped","Manual"
"LASTEST02GUI","Message Queuing","Running","Automatic"
"LASTEST02GUI","Network Access Protection Agent","Stopped","Manual"
"LASTEST02GUI","Network Connectivity Assistant","Stopped","Manual"
"LASTEST02GUI","Netlogon","Running","Automatic"
"LASTEST02GUI","Network Connections","Stopped","Manual"
"LASTEST02GUI","Network List Service","Running","Manual"
"LASTEST02GUI","Net.Tcp Port Sharing Service","Stopped","Disabled"
"LASTEST02GUI","Network Location Awareness","Running","Automatic"
"LASTEST02GUI","Network Store Interface Service","Running","Automatic"
"LASTEST02GUI","OracleRemExecServiceV2","Stopped","Manual"
"LASTEST02GUI","Office 64 Source Engine","Stopped","Manual"
"LASTEST02GUI","Performance Counter DLL Host","Stopped","Manual"
"LASTEST02GUI","Performance Logs & Alerts","Stopped","Manual"
"LASTEST02GUI","Plug and Play","Running","Manual"
"LASTEST02GUI","IPsec Policy Agent","Running","Manual"
"LASTEST02GUI","Power","Running","Automatic"
"LASTEST02GUI","Printer Extensions and Notifications","Stopped","Manual"
"LASTEST02GUI","User Profile Service","Running","Automatic"
"LASTEST02GUI","Remote Access Auto Connection Manager","Stopped","Manual"
"LASTEST02GUI","Remote Access Connection Manager","Stopped","Manual"
"LASTEST02GUI","Routing and Remote Access","Stopped","Disabled"
"LASTEST02GUI","Remote Registry","Stopped","Manual"
"LASTEST02GUI","RPC Endpoint Mapper","Running","Automatic"
"LASTEST02GUI","Remote Procedure Call (RPC) Locator","Stopped","Manual"
"LASTEST02GUI","Remote Procedure Call (RPC)","Running","Automatic"
"LASTEST02GUI","Resultant Set of Policy Provider","Stopped","Manual"
"LASTEST02GUI","Special Administration Console Helper","Stopped","Manual"
"LASTEST02GUI","Security Accounts Manager","Running","Automatic"
"LASTEST02GUI","Smart Card","Stopped","Disabled"
"LASTEST02GUI","Task Scheduler","Running","Automatic"
"LASTEST02GUI","Smart Card Removal Policy","Stopped","Manual"
"LASTEST02GUI","Secondary Logon","Stopped","Manual"
"LASTEST02GUI","System Event Notification Service","Running","Automatic"
"LASTEST02GUI","Symantec Endpoint Protection","Running","Automatic"
"LASTEST02GUI","Remote Desktop Configuration","Running","Manual"
"LASTEST02GUI","Internet Connection Sharing (ICS)","Stopped","Disabled"
"LASTEST02GUI","Shell Hardware Detection","Stopped","Automatic"
"LASTEST02GUI","Symantec Auto-upgrade Agent","Stopped","Manual"
"LASTEST02GUI","Symantec Network Access Control","Stopped","Manual"
"LASTEST02GUI","SNMP Service","Running","Automatic"
"LASTEST02GUI","SNMP Trap","Stopped","Manual"
"LASTEST02GUI","Print Spooler","Running","Automatic"
"LASTEST02GUI","Software Protection","Stopped","Automatic"
"LASTEST02GUI","SSDP Discovery","Stopped","Disabled"
"LASTEST02GUI","Secure Socket Tunneling Protocol Service","Stopped","Manual"
"LASTEST02GUI","Spot Verifier","Stopped","Manual"
"LASTEST02GUI","Microsoft Software Shadow Copy Provider","Stopped","Manual"
"LASTEST02GUI","Superfetch","Stopped","Manual"
"LASTEST02GUI","Telephony","Stopped","Manual"
"LASTEST02GUI","Remote Desktop Services","Running","Manual"
"LASTEST02GUI","Themes","Running","Automatic"
"LASTEST02GUI","Thread Ordering Server","Stopped","Manual"
"LASTEST02GUI","Track-It! Workstation Manager","Running","Automatic"
