"MachineName","DisplayName","Status","StartType"
"LASCOLL03","Application Experience","Stopped","Manual"
"LASCOLL03","Application Layer Gateway Service","Stopped","Manual"
"LASCOLL03","Windows All-User Install Agent","Stopped","Manual"
"LASCOLL03","Application Host Helper Service","Running","Automatic"
"LASCOLL03","Application Identity","Stopped","Manual"
"LASCOLL03","Application Information","Stopped","Manual"
"LASCOLL03","Application Management","Stopped","Manual"
"LASCOLL03","ASP.NET State Service","Stopped","Manual"
"LASCOLL03","Windows Audio Endpoint Builder","Stopped","Manual"
"LASCOLL03","Windows Audio","Stopped","Manual"
"LASCOLL03","Base Filtering Engine","Running","Automatic"
"LASCOLL03","Background Intelligent Transfer Service","Stopped","Manual"
"LASCOLL03","Background Tasks Infrastructure Service","Running","Automatic"
"LASCOLL03","Computer Browser","Stopped","Disabled"
"LASCOLL03","Certificate Propagation","Running","Manual"
"LASCOLL03","COM+ System Application","Running","Manual"
"LASCOLL03","Cryptographic Services","Running","Automatic"
"LASCOLL03","DCOM Server Process Launcher","Running","Automatic"
"LASCOLL03","Optimize drives","Stopped","Manual"
"LASCOLL03","Device Association Service","Stopped","Manual"
"LASCOLL03","Device Install Service","Stopped","Manual"
"LASCOLL03","DHCP Client","Running","Automatic"
"LASCOLL03","DNS Client","Running","Automatic"
"LASCOLL03","Wired AutoConfig","Stopped","Manual"
"LASCOLL03","Diagnostic Policy Service","Running","Automatic"
"LASCOLL03","Device Setup Manager","Stopped","Manual"
"LASCOLL03","Extensible Authentication Protocol","Stopped","Manual"
"LASCOLL03","Encrypting File System (EFS)","Stopped","Manual"
"LASCOLL03","Windows Event Log","Running","Automatic"
"LASCOLL03","COM+ Event System","Running","Automatic"
"LASCOLL03","Function Discovery Provider Host","Stopped","Manual"
"LASCOLL03","Function Discovery Resource Publication","Stopped","Manual"
"LASCOLL03","FNBM Data Layer Service","Running","Manual"
"LASCOLL03","Windows Font Cache Service","Running","Automatic"
"LASCOLL03","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","Manual"
"LASCOLL03","Group Policy Client","Running","Automatic"
"LASCOLL03","Commvault Client Manager Service (Instance002)","Running","Automatic"
"LASCOLL03","CommVault Communications Service (Instance001)","Stopped","Disabled"
"LASCOLL03","Commvault Communications Service (Instance002)","Running","Automatic"
"LASCOLL03","CommVault Client Event Manager (Instance001)","Stopped","Disabled"
"LASCOLL03","Human Interface Device Access","Stopped","Manual"
"LASCOLL03","Health Key and Certificate Management","Stopped","Manual"
"LASCOLL03","IIS Admin Service","Running","Automatic"
"LASCOLL03","IKE and AuthIP IPsec Keying Modules","Running","Automatic"
"LASCOLL03","IP Helper","Running","Automatic"
"LASCOLL03","CNG Key Isolation","Stopped","Manual"
"LASCOLL03","KDC Proxy Server service (KPS)","Stopped","Manual"
"LASCOLL03","KtmRm for Distributed Transaction Coordinator","Stopped","Manual"
"LASCOLL03","Server","Running","Automatic"
"LASCOLL03","Workstation","Running","Automatic"
"LASCOLL03","Link-Layer Topology Discovery Mapper","Stopped","Manual"
"LASCOLL03","TCP/IP NetBIOS Helper","Running","Automatic"
"LASCOLL03","Local Session Manager","Running","Automatic"
"LASCOLL03","Multimedia Class Scheduler","Stopped","Manual"
"LASCOLL03","Windows Firewall","Running","Automatic"
"LASCOLL03","Distributed Transaction Coordinator","Running","Automatic"
"LASCOLL03","Microsoft iSCSI Initiator Service","Stopped","Manual"
"LASCOLL03","Windows Installer","Stopped","Manual"
"LASCOLL03","Message Queuing","Running","Automatic"
"LASCOLL03","Network Access Protection Agent","Stopped","Manual"
"LASCOLL03","Network Connectivity Assistant","Stopped","Manual"
"LASCOLL03","Netlogon","Running","Automatic"
"LASCOLL03","Network Connections","Stopped","Manual"
"LASCOLL03","Network List Service","Running","Manual"
"LASCOLL03","Net.Tcp Port Sharing Service","Stopped","Disabled"
"LASCOLL03","Network Location Awareness","Running","Automatic"
"LASCOLL03","Network Store Interface Service","Running","Automatic"
"LASCOLL03","OracleMTSRecoveryService","Running","Automatic"
"LASCOLL03","OracleRemExecServiceV2","Stopped","Manual"
"LASCOLL03","Performance Counter DLL Host","Stopped","Manual"
"LASCOLL03","Performance Logs & Alerts","Stopped","Manual"
"LASCOLL03","Plug and Play","Running","Manual"
"LASCOLL03","IPsec Policy Agent","Running","Manual"
"LASCOLL03","Power","Running","Automatic"
