"MachineName","DisplayName","Status","StartType"
"LASHF01MT","Application Experience","Stopped","Manual"
"LASHF01MT","Application Layer Gateway Service","Stopped","Manual"
"LASHF01MT","Windows All-User Install Agent","Stopped","Manual"
"LASHF01MT","Application Host Helper Service","Running","Automatic"
"LASHF01MT","Application Identity","Stopped","Manual"
"LASHF01MT","Application Information","Stopped","Manual"
"LASHF01MT","Application Management","Stopped","Manual"
"LASHF01MT","ASP.NET State Service","Stopped","Manual"
"LASHF01MT","Windows Audio Endpoint Builder","Stopped","Manual"
"LASHF01MT","Windows Audio","Stopped","Manual"
"LASHF01MT","Base Filtering Engine","Running","Automatic"
"LASHF01MT","Background Intelligent Transfer Service","Stopped","Manual"
"LASHF01MT","Background Tasks Infrastructure Service","Running","Automatic"
"LASHF01MT","Computer Browser","Stopped","Disabled"
"LASHF01MT","FNBM Centralized Cache Service","Running","Manual"
"LASHF01MT","Certificate Propagation","Running","Manual"
"LASHF01MT","CreditOne Collections Agent Time Service","Running","Manual"
"LASHF01MT","COM+ System Application","Stopped","Manual"
"LASHF01MT","CreditOne.CustomerNotifications.EmailService","Running","Manual"
"LASHF01MT","CreditOne.CustomerNotifications.SMSService","Running","Manual"
"LASHF01MT","CreditOne.LogParser.Service","Stopped","Disabled"
"LASHF01MT","CreditOneBatchLetterRequestService","Running","Manual"
"LASHF01MT","CreditOne - Email Directory Watcher Service","Stopped","Manual"
"LASHF01MT","FNBM CreditPull Service","Running","Manual"
"LASHF01MT","Cryptographic Services","Running","Automatic"
"LASHF01MT","DCOM Server Process Launcher","Running","Automatic"
"LASHF01MT","Optimize drives","Stopped","Manual"
"LASHF01MT","Device Association Service","Stopped","Manual"
"LASHF01MT","Device Install Service","Stopped","Manual"
"LASHF01MT","DHCP Client","Running","Automatic"
"LASHF01MT","DNS Client","Running","Automatic"
"LASHF01MT","Wired AutoConfig","Stopped","Manual"
"LASHF01MT","Diagnostic Policy Service","Running","Automatic"
"LASHF01MT","Device Setup Manager","Stopped","Manual"
"LASHF01MT","Extensible Authentication Protocol","Stopped","Manual"
"LASHF01MT","Encrypting File System (EFS)","Stopped","Manual"
"LASHF01MT","Windows Event Log","Running","Automatic"
"LASHF01MT","COM+ Event System","Running","Automatic"
"LASHF01MT","FNBM Fake Fraud Check Service","Stopped","Disabled"
"LASHF01MT","Function Discovery Provider Host","Stopped","Manual"
"LASHF01MT","Function Discovery Resource Publication","Stopped","Manual"
"LASHF01MT","FNBM Outgoing File Watcher Service","Running","Manual"
"LASHF01MT","FNBM Application Import Service","Running","Manual"
"LASHF01MT","FNBM Application Parsing Service","Running","Manual"
"LASHF01MT","FNBM Application Processing Service","Running","Manual"
"LASHF01MT","FNBMCheckRequestService","Running","Manual"
"LASHF01MT","FNBM Data Layer Service","Running","Manual"
"LASHF01MT","FNBM Debit Card Holder File Watcher Service","Stopped","Disabled"
"LASHF01MT","FNBMFinCenService","Running","Manual"
"LASHF01MT","FNBM Identity Check Service","Stopped","Manual"
"LASHF01MT","FNBM IP Fraud Check Service","Running","Manual"
"LASHF01MT","FNBMLPSService","Running","Manual"
"LASHF01MT","FNBMQueueProcessorService","Running","Manual"
"LASHF01MT","Windows Font Cache Service","Running","Automatic"
"LASHF01MT","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","Manual"
"LASHF01MT","FromPPSExchangeFileWatcherService","Running","Manual"
"LASHF01MT","Group Policy Client","Running","Automatic"
"LASHF01MT","Human Interface Device Access","Stopped","Manual"
"LASHF01MT","Health Key and Certificate Management","Stopped","Manual"
"LASHF01MT","IIS Admin Service","Running","Automatic"
"LASHF01MT","IKE and AuthIP IPsec Keying Modules","Running","Automatic"
"LASHF01MT","IP Helper","Running","Automatic"
