"MachineName","DisplayName","Status","StartType"
"LASCOLL02","Application Experience","Stopped","Manual"
"LASCOLL02","Application Layer Gateway Service","Stopped","Manual"
"LASCOLL02","Windows All-User Install Agent","Stopped","Manual"
"LASCOLL02","Application Host Helper Service","Running","Automatic"
"LASCOLL02","Application Identity","Stopped","Manual"
"LASCOLL02","Application Information","Stopped","Manual"
"LASCOLL02","Application Management","Stopped","Manual"
"LASCOLL02","ASP.NET State Service","Stopped","Manual"
"LASCOLL02","Windows Audio Endpoint Builder","Stopped","Manual"
"LASCOLL02","Windows Audio","Stopped","Manual"
"LASCOLL02","Base Filtering Engine","Running","Automatic"
"LASCOLL02","Background Intelligent Transfer Service","Stopped","Manual"
"LASCOLL02","Background Tasks Infrastructure Service","Running","Automatic"
"LASCOLL02","Computer Browser","Stopped","Disabled"
"LASCOLL02","Certificate Propagation","Running","Manual"
"LASCOLL02","COM+ System Application","Running","Manual"
"LASCOLL02","Cryptographic Services","Running","Automatic"
"LASCOLL02","DCOM Server Process Launcher","Running","Automatic"
"LASCOLL02","Optimize drives","Stopped","Manual"
"LASCOLL02","Device Association Service","Stopped","Manual"
"LASCOLL02","Device Install Service","Stopped","Manual"
"LASCOLL02","DHCP Client","Running","Automatic"
"LASCOLL02","DNS Client","Running","Automatic"
"LASCOLL02","Wired AutoConfig","Stopped","Manual"
"LASCOLL02","Diagnostic Policy Service","Running","Automatic"
"LASCOLL02","Device Setup Manager","Stopped","Manual"
"LASCOLL02","Extensible Authentication Protocol","Stopped","Manual"
"LASCOLL02","Encrypting File System (EFS)","Stopped","Manual"
"LASCOLL02","Windows Event Log","Running","Automatic"
"LASCOLL02","COM+ Event System","Running","Automatic"
"LASCOLL02","Function Discovery Provider Host","Stopped","Manual"
"LASCOLL02","Function Discovery Resource Publication","Stopped","Manual"
"LASCOLL02","FNBM Data Layer Service","Running","Manual"
"LASCOLL02","Windows Font Cache Service","Running","Automatic"
"LASCOLL02","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","Manual"
"LASCOLL02","Group Policy Client","Running","Automatic"
"LASCOLL02","Commvault Client Manager Service (Instance002)","Running","Automatic"
"LASCOLL02","CommVault Communications Service (Instance001)","Running","Automatic"
"LASCOLL02","Commvault Communications Service (Instance002)","Running","Automatic"
"LASCOLL02","CommVault Client Event Manager (Instance001)","Running","Automatic"
"LASCOLL02","Human Interface Device Access","Stopped","Manual"
"LASCOLL02","Health Key and Certificate Management","Stopped","Manual"
"LASCOLL02","IIS Admin Service","Running","Automatic"
"LASCOLL02","IKE and AuthIP IPsec Keying Modules","Running","Automatic"
"LASCOLL02","IP Helper","Running","Automatic"
"LASCOLL02","CNG Key Isolation","Stopped","Manual"
"LASCOLL02","KDC Proxy Server service (KPS)","Stopped","Manual"
"LASCOLL02","KtmRm for Distributed Transaction Coordinator","Stopped","Manual"
"LASCOLL02","Server","Running","Automatic"
"LASCOLL02","Workstation","Running","Automatic"
"LASCOLL02","Link-Layer Topology Discovery Mapper","Stopped","Manual"
"LASCOLL02","TCP/IP NetBIOS Helper","Running","Automatic"
"LASCOLL02","Local Session Manager","Running","Automatic"
"LASCOLL02","Multimedia Class Scheduler","Stopped","Manual"
"LASCOLL02","Windows Firewall","Running","Automatic"
"LASCOLL02","Distributed Transaction Coordinator","Running","Automatic"
"LASCOLL02","Microsoft iSCSI Initiator Service","Stopped","Manual"
"LASCOLL02","Windows Installer","Stopped","Manual"
"LASCOLL02","Message Queuing","Running","Automatic"
"LASCOLL02","Network Access Protection Agent","Stopped","Manual"
"LASCOLL02","Network Connectivity Assistant","Stopped","Manual"
"LASCOLL02","Netlogon","Running","Automatic"
"LASCOLL02","Network Connections","Stopped","Manual"
"LASCOLL02","Network List Service","Running","Manual"
"LASCOLL02","Net.Tcp Port Sharing Service","Stopped","Disabled"
"LASCOLL02","Network Location Awareness","Running","Automatic"
"LASCOLL02","Network Store Interface Service","Running","Automatic"
"LASCOLL02","OracleMTSRecoveryService","Running","Automatic"
