"MachineName","DisplayName","Status","StartType"
"LASTEST04GUI","Application Experience","Stopped","Manual"
"LASTEST04GUI","Application Layer Gateway Service","Stopped","Manual"
"LASTEST04GUI","Windows All-User Install Agent","Stopped","Manual"
"LASTEST04GUI","Application Host Helper Service","Running","Automatic"
"LASTEST04GUI","Application Identity","Stopped","Manual"
"LASTEST04GUI","Application Information","Stopped","Manual"
"LASTEST04GUI","Application Management","Stopped","Manual"
"LASTEST04GUI","ASP.NET State Service","Stopped","Manual"
"LASTEST04GUI","Windows Audio Endpoint Builder","Stopped","Manual"
"LASTEST04GUI","Windows Audio","Stopped","Manual"
"LASTEST04GUI","Base Filtering Engine","Running","Automatic"
"LASTEST04GUI","Background Intelligent Transfer Service","Stopped","Manual"
"LASTEST04GUI","Background Tasks Infrastructure Service","Running","Automatic"
"LASTEST04GUI","Computer Browser","Stopped","Disabled"
"LASTEST04GUI","Certificate Propagation","Running","Manual"
"LASTEST04GUI","COM+ System Application","Running","Manual"
"LASTEST04GUI","Cryptographic Services","Running","Automatic"
"LASTEST04GUI","DCOM Server Process Launcher","Running","Automatic"
"LASTEST04GUI","Optimize drives","Stopped","Manual"
"LASTEST04GUI","Device Association Service","Stopped","Manual"
"LASTEST04GUI","Device Install Service","Stopped","Manual"
"LASTEST04GUI","DHCP Client","Running","Automatic"
"LASTEST04GUI","DNS Client","Running","Automatic"
"LASTEST04GUI","Wired AutoConfig","Stopped","Manual"
"LASTEST04GUI","Diagnostic Policy Service","Running","Automatic"
"LASTEST04GUI","Device Setup Manager","Stopped","Manual"
"LASTEST04GUI","Extensible Authentication Protocol","Stopped","Manual"
"LASTEST04GUI","Encrypting File System (EFS)","Stopped","Manual"
"LASTEST04GUI","Windows Event Log","Running","Automatic"
"LASTEST04GUI","COM+ Event System","Running","Automatic"
"LASTEST04GUI","Function Discovery Provider Host","Stopped","Manual"
"LASTEST04GUI","Function Discovery Resource Publication","Stopped","Manual"
"LASTEST04GUI","Windows Font Cache Service","Running","Automatic"
"LASTEST04GUI","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","Manual"
"LASTEST04GUI","Group Policy Client","Running","Automatic"
"LASTEST04GUI","Human Interface Device Access","Stopped","Manual"
"LASTEST04GUI","Health Key and Certificate Management","Stopped","Manual"
"LASTEST04GUI","IKE and AuthIP IPsec Keying Modules","Running","Automatic"
"LASTEST04GUI","IP Helper","Running","Automatic"
"LASTEST04GUI","CNG Key Isolation","Stopped","Manual"
"LASTEST04GUI","KDC Proxy Server service (KPS)","Stopped","Manual"
"LASTEST04GUI","KtmRm for Distributed Transaction Coordinator","Stopped","Manual"
"LASTEST04GUI","Server","Running","Automatic"
"LASTEST04GUI","Workstation","Running","Automatic"
"LASTEST04GUI","Link-Layer Topology Discovery Mapper","Stopped","Manual"
"LASTEST04GUI","TCP/IP NetBIOS Helper","Running","Automatic"
"LASTEST04GUI","Local Session Manager","Running","Automatic"
"LASTEST04GUI","Multimedia Class Scheduler","Stopped","Manual"
"LASTEST04GUI","Windows Firewall","Running","Automatic"
"LASTEST04GUI","Web Deployment Agent Service","Running","Automatic"
"LASTEST04GUI","Distributed Transaction Coordinator","Running","Automatic"
"LASTEST04GUI","Microsoft iSCSI Initiator Service","Stopped","Manual"
"LASTEST04GUI","Windows Installer","Stopped","Manual"
"LASTEST04GUI","Message Queuing","Running","Automatic"
"LASTEST04GUI","Network Access Protection Agent","Stopped","Manual"
"LASTEST04GUI","Network Connectivity Assistant","Stopped","Manual"
"LASTEST04GUI","Netlogon","Running","Automatic"
"LASTEST04GUI","Network Connections","Stopped","Manual"
"LASTEST04GUI","Network List Service","Running","Manual"
"LASTEST04GUI","Net.Tcp Port Sharing Service","Stopped","Disabled"
"LASTEST04GUI","Network Location Awareness","Running","Automatic"
"LASTEST04GUI","Network Store Interface Service","Running","Automatic"
"LASTEST04GUI","OracleRemExecServiceV2","Stopped","Manual"
"LASTEST04GUI","Office 64 Source Engine","Stopped","Manual"
"LASTEST04GUI","Performance Counter DLL Host","Stopped","Manual"
"LASTEST04GUI","Performance Logs & Alerts","Stopped","Manual"
"LASTEST04GUI","Plug and Play","Running","Manual"
"LASTEST04GUI","IPsec Policy Agent","Running","Manual"
"LASTEST04GUI","Power","Running","Automatic"
"LASTEST04GUI","Printer Extensions and Notifications","Stopped","Manual"
"LASTEST04GUI","User Profile Service","Running","Automatic"
"LASTEST04GUI","Remote Access Auto Connection Manager","Stopped","Manual"
"LASTEST04GUI","Remote Access Connection Manager","Stopped","Manual"
"LASTEST04GUI","Routing and Remote Access","Stopped","Disabled"
"LASTEST04GUI","Remote Registry","Stopped","Manual"
"LASTEST04GUI","RPC Endpoint Mapper","Running","Automatic"
"LASTEST04GUI","Remote Procedure Call (RPC) Locator","Stopped","Manual"
"LASTEST04GUI","Remote Procedure Call (RPC)","Running","Automatic"
"LASTEST04GUI","Resultant Set of Policy Provider","Stopped","Manual"
"LASTEST04GUI","Special Administration Console Helper","Stopped","Manual"
"LASTEST04GUI","Security Accounts Manager","Running","Automatic"
"LASTEST04GUI","Smart Card","Stopped","Disabled"
"LASTEST04GUI","Task Scheduler","Running","Automatic"
"LASTEST04GUI","Smart Card Removal Policy","Stopped","Manual"
"LASTEST04GUI","Secondary Logon","Stopped","Manual"
"LASTEST04GUI","System Event Notification Service","Running","Automatic"
"LASTEST04GUI","Symantec Endpoint Protection","Running","Automatic"
"LASTEST04GUI","Remote Desktop Configuration","Running","Manual"
"LASTEST04GUI","Internet Connection Sharing (ICS)","Stopped","Disabled"
"LASTEST04GUI","Shell Hardware Detection","Stopped","Automatic"
"LASTEST04GUI","Symantec Auto-upgrade Agent","Stopped","Manual"
"LASTEST04GUI","Symantec Network Access Control","Stopped","Manual"
"LASTEST04GUI","SNMP Service","Running","Automatic"
"LASTEST04GUI","SNMP Trap","Stopped","Manual"
"LASTEST04GUI","Print Spooler","Running","Automatic"
