"MachineName","DisplayName","Status","StartType"
"LASHF01GUI","Themes","Running","Automatic"
"LASHF01GUI","Thread Ordering Server","Stopped","Manual"
"LASHF01GUI","Track-It! Workstation Manager","Running","Automatic"
"LASHF01GUI","Distributed Link Tracking Client","Running","Automatic"
"LASHF01GUI","Windows Modules Installer","Stopped","Manual"
"LASHF01GUI","User Access Logging Service","Running","Automatic"
"LASHF01GUI","Interactive Services Detection","Stopped","Manual"
"LASHF01GUI","Remote Desktop Services UserMode Port Redirector","Running","Manual"
"LASHF01GUI","UPnP Device Host","Stopped","Disabled"
"LASHF01GUI","Credential Manager","Stopped","Manual"
"LASHF01GUI","Virtual Disk","Stopped","Manual"
"LASHF01GUI","VMware Alias Manager and Ticket Service","Running","Automatic"
"LASHF01GUI","Hyper-V Heartbeat Service","Stopped","Manual"
"LASHF01GUI","Hyper-V Data Exchange Service","Stopped","Manual"
"LASHF01GUI","Hyper-V Remote Desktop Virtualization Service","Stopped","Manual"
"LASHF01GUI","Hyper-V Guest Shutdown Service","Stopped","Manual"
"LASHF01GUI","Hyper-V Time Synchronization Service","Stopped","Manual"
"LASHF01GUI","Hyper-V Volume Shadow Copy Requestor","Stopped","Manual"
"LASHF01GUI","VMware Tools","Running","Automatic"
"LASHF01GUI","VMware Snapshot Provider","Stopped","Manual"
"LASHF01GUI","VMware CAF AMQP Communication Service","Stopped","Manual"
"LASHF01GUI","VMware CAF Management Agent Service","Running","Automatic"
"LASHF01GUI","Volume Shadow Copy","Stopped","Manual"
"LASHF01GUI","Windows Time","Running","Manual"
"LASHF01GUI","World Wide Web Publishing Service","Running","Automatic"
"LASHF01GUI","Windows Process Activation Service","Running","Manual"
"LASHF01GUI","Windows Color System","Stopped","Manual"
"LASHF01GUI","Diagnostic Service Host","Stopped","Manual"
"LASHF01GUI","Diagnostic System Host","Stopped","Manual"
"LASHF01GUI","Windows Event Collector","Stopped","Manual"
"LASHF01GUI","Problem Reports and Solutions Control Panel Support","Stopped","Manual"
"LASHF01GUI","Windows Error Reporting Service","Stopped","Manual"
"LASHF01GUI","WinHTTP Web Proxy Auto-Discovery Service","Stopped","Manual"
"LASHF01GUI","Windows Management Instrumentation","Running","Automatic"
"LASHF01GUI","Windows Remote Management (WS-Management)","Running","Automatic"
"LASHF01GUI","WMI Performance Adapter","Stopped","Manual"
"LASHF01GUI","Portable Device Enumerator Service","Stopped","Manual"
"LASHF01GUI","Windows Store Service (WSService)","Stopped","Manual"
"LASHF01GUI","Windows Update","Stopped","Manual"
"LASHF01GUI","Windows Driver Foundation - User-mode Driver Framework","Stopped","Manual"
