"MachineName","DisplayName","Status","StartType"
"LASCOLL01","Distributed Link Tracking Client","Running","Automatic"
"LASCOLL01","Windows Modules Installer","Stopped","Manual"
"LASCOLL01","User Access Logging Service","Running","Automatic"
"LASCOLL01","Interactive Services Detection","Stopped","Manual"
"LASCOLL01","Remote Desktop Services UserMode Port Redirector","Running","Manual"
"LASCOLL01","UPnP Device Host","Stopped","Disabled"
"LASCOLL01","Credential Manager","Stopped","Manual"
"LASCOLL01","Virtual Disk","Stopped","Manual"
"LASCOLL01","Hyper-V Heartbeat Service","Stopped","Manual"
"LASCOLL01","Hyper-V Data Exchange Service","Stopped","Manual"
"LASCOLL01","Hyper-V Remote Desktop Virtualization Service","Stopped","Manual"
"LASCOLL01","Hyper-V Guest Shutdown Service","Stopped","Manual"
"LASCOLL01","Hyper-V Time Synchronization Service","Stopped","Manual"
"LASCOLL01","Hyper-V Volume Shadow Copy Requestor","Stopped","Manual"
"LASCOLL01","VMTools","Running","Automatic"
"LASCOLL01","VMware Snapshot Provider","Stopped","Manual"
"LASCOLL01","Volume Shadow Copy","Stopped","Manual"
"LASCOLL01","Windows Time","Running","Manual"
"LASCOLL01","World Wide Web Publishing Service","Running","Manual"
"LASCOLL01","Windows Process Activation Service","Running","Manual"
"LASCOLL01","Windows Color System","Stopped","Manual"
"LASCOLL01","Diagnostic Service Host","Stopped","Manual"
"LASCOLL01","Diagnostic System Host","Stopped","Manual"
"LASCOLL01","Windows Event Collector","Stopped","Manual"
"LASCOLL01","Problem Reports and Solutions Control Panel Support","Stopped","Manual"
"LASCOLL01","Windows Error Reporting Service","Stopped","Manual"
"LASCOLL01","WinHTTP Web Proxy Auto-Discovery Service","Stopped","Manual"
"LASCOLL01","Windows Management Instrumentation","Running","Automatic"
"LASCOLL01","Windows Remote Management (WS-Management)","Running","Automatic"
"LASCOLL01","WMI Performance Adapter","Running","Manual"
"LASCOLL01","Web Management Service","Stopped","Manual"
"LASCOLL01","Portable Device Enumerator Service","Stopped","Manual"
"LASCOLL01","Windows Store Service (WSService)","Stopped","Manual"
"LASCOLL01","Windows Update","Stopped","Manual"
"LASCOLL01","Windows Driver Foundation - User-mode Driver Framework","Stopped","Manual"
