"MachineName","DisplayName","Status","StartType"
"LASCOLL04","Application Experience","Stopped","Manual"
"LASCOLL04","Application Layer Gateway Service","Stopped","Manual"
"LASCOLL04","Windows All-User Install Agent","Stopped","Manual"
"LASCOLL04","Application Host Helper Service","Running","Automatic"
"LASCOLL04","Application Identity","Stopped","Manual"
"LASCOLL04","Application Information","Stopped","Manual"
"LASCOLL04","Application Management","Stopped","Manual"
"LASCOLL04","ASP.NET State Service","Stopped","Manual"
"LASCOLL04","Windows Audio Endpoint Builder","Stopped","Manual"
"LASCOLL04","Windows Audio","Stopped","Manual"
"LASCOLL04","Base Filtering Engine","Running","Automatic"
"LASCOLL04","Background Intelligent Transfer Service","Stopped","Manual"
"LASCOLL04","Background Tasks Infrastructure Service","Running","Automatic"
"LASCOLL04","Computer Browser","Stopped","Disabled"
"LASCOLL04","Certificate Propagation","Running","Manual"
"LASCOLL04","COM+ System Application","Running","Manual"
"LASCOLL04","Cryptographic Services","Running","Automatic"
"LASCOLL04","DCOM Server Process Launcher","Running","Automatic"
"LASCOLL04","Optimize drives","Stopped","Manual"
"LASCOLL04","Device Association Service","Stopped","Manual"
"LASCOLL04","Device Install Service","Stopped","Manual"
"LASCOLL04","DHCP Client","Running","Automatic"
"LASCOLL04","DNS Client","Running","Automatic"
"LASCOLL04","Wired AutoConfig","Stopped","Manual"
"LASCOLL04","Diagnostic Policy Service","Running","Automatic"
"LASCOLL04","Device Setup Manager","Stopped","Manual"
"LASCOLL04","Extensible Authentication Protocol","Stopped","Manual"
"LASCOLL04","Encrypting File System (EFS)","Stopped","Manual"
"LASCOLL04","Windows Event Log","Running","Automatic"
"LASCOLL04","COM+ Event System","Running","Automatic"
"LASCOLL04","Function Discovery Provider Host","Stopped","Manual"
"LASCOLL04","Function Discovery Resource Publication","Stopped","Manual"
"LASCOLL04","FNBM Data Layer Service","Running","Manual"
"LASCOLL04","Windows Font Cache Service","Running","Automatic"
"LASCOLL04","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","Manual"
"LASCOLL04","Group Policy Client","Running","Automatic"
"LASCOLL04","CommVault Communications Service (Instance001)","Stopped","Disabled"
"LASCOLL04","CommVault Client Event Manager (Instance001)","Stopped","Disabled"
"LASCOLL04","Human Interface Device Access","Stopped","Manual"
"LASCOLL04","Health Key and Certificate Management","Stopped","Manual"
"LASCOLL04","IIS Admin Service","Running","Automatic"
"LASCOLL04","IKE and AuthIP IPsec Keying Modules","Running","Automatic"
"LASCOLL04","IP Helper","Running","Automatic"
"LASCOLL04","CNG Key Isolation","Stopped","Manual"
"LASCOLL04","KDC Proxy Server service (KPS)","Stopped","Manual"
"LASCOLL04","KtmRm for Distributed Transaction Coordinator","Stopped","Manual"
"LASCOLL04","Server","Running","Automatic"
"LASCOLL04","Workstation","Running","Automatic"
"LASCOLL04","Link-Layer Topology Discovery Mapper","Stopped","Manual"
"LASCOLL04","TCP/IP NetBIOS Helper","Running","Automatic"
"LASCOLL04","Local Session Manager","Running","Automatic"
"LASCOLL04","Multimedia Class Scheduler","Stopped","Manual"
"LASCOLL04","Windows Firewall","Running","Automatic"
"LASCOLL04","Distributed Transaction Coordinator","Running","Automatic"
"LASCOLL04","Microsoft iSCSI Initiator Service","Stopped","Manual"
"LASCOLL04","Windows Installer","Stopped","Manual"
"LASCOLL04","Message Queuing","Running","Automatic"
"LASCOLL04","Network Access Protection Agent","Stopped","Manual"
"LASCOLL04","Network Connectivity Assistant","Stopped","Manual"
"LASCOLL04","Netlogon","Running","Automatic"
"LASCOLL04","Network Connections","Stopped","Manual"
"LASCOLL04","Network List Service","Running","Manual"
"LASCOLL04","Net.Tcp Port Sharing Service","Stopped","Disabled"
"LASCOLL04","Network Location Awareness","Running","Automatic"
"LASCOLL04","Network Store Interface Service","Running","Automatic"
"LASCOLL04","OracleMTSRecoveryService","Running","Automatic"
"LASCOLL04","OracleRemExecServiceV2","Stopped","Manual"
"LASCOLL04","Performance Counter DLL Host","Stopped","Manual"
"LASCOLL04","Performance Logs & Alerts","Stopped","Manual"
"LASCOLL04","Plug and Play","Running","Manual"
"LASCOLL04","IPsec Policy Agent","Running","Manual"
"LASCOLL04","Power","Running","Automatic"
"LASCOLL04","Printer Extensions and Notifications","Stopped","Manual"
"LASCOLL04","User Profile Service","Running","Automatic"
"LASCOLL04","Remote Access Auto Connection Manager","Stopped","Manual"
"LASCOLL04","Remote Access Connection Manager","Stopped","Manual"
"LASCOLL04","Routing and Remote Access","Stopped","Disabled"
"LASCOLL04","Remote Registry","Running","Manual"
"LASCOLL04","RPC Endpoint Mapper","Running","Automatic"
"LASCOLL04","Remote Procedure Call (RPC) Locator","Stopped","Manual"
"LASCOLL04","Remote Procedure Call (RPC)","Running","Automatic"
"LASCOLL04","Resultant Set of Policy Provider","Stopped","Manual"
"LASCOLL04","Special Administration Console Helper","Stopped","Manual"
"LASCOLL04","Security Accounts Manager","Running","Automatic"
"LASCOLL04","Smart Card","Stopped","Disabled"
"LASCOLL04","Task Scheduler","Running","Automatic"
"LASCOLL04","Smart Card Removal Policy","Stopped","Manual"
"LASCOLL04","Secondary Logon","Stopped","Manual"
"LASCOLL04","System Event Notification Service","Running","Automatic"
"LASCOLL04","Symantec Endpoint Protection","Running","Automatic"
"LASCOLL04","Remote Desktop Configuration","Running","Manual"
"LASCOLL04","Internet Connection Sharing (ICS)","Stopped","Disabled"
"LASCOLL04","Shell Hardware Detection","Running","Automatic"
"LASCOLL04","Symantec Auto-upgrade Agent","Stopped","Manual"
"LASCOLL04","Symantec Network Access Control","Stopped","Manual"
"LASCOLL04","SNMP Service","Running","Automatic"
"LASCOLL04","SNMP Trap","Stopped","Manual"
"LASCOLL04","Print Spooler","Running","Automatic"
"LASCOLL04","Software Protection","Stopped","Automatic"
"LASCOLL04","SSDP Discovery","Stopped","Disabled"
"LASCOLL04","Secure Socket Tunneling Protocol Service","Stopped","Manual"
"LASCOLL04","Spot Verifier","Stopped","Manual"
"LASCOLL04","Microsoft Software Shadow Copy Provider","Stopped","Manual"
"LASCOLL04","Superfetch","Stopped","Manual"
"LASCOLL04","Telephony","Stopped","Manual"
"LASCOLL04","Remote Desktop Services","Running","Manual"
"LASCOLL04","Themes","Running","Automatic"
"LASCOLL04","Thread Ordering Server","Stopped","Manual"
"LASCOLL04","Track-It! Workstation Manager","Running","Automatic"
"LASCOLL04","Distributed Link Tracking Client","Running","Automatic"
"LASCOLL04","Windows Modules Installer","Stopped","Manual"
"LASCOLL04","User Access Logging Service","Running","Automatic"
"LASCOLL04","Interactive Services Detection","Stopped","Manual"
"LASCOLL04","Remote Desktop Services UserMode Port Redirector","Running","Manual"
"LASCOLL04","UPnP Device Host","Stopped","Disabled"
"LASCOLL04","Credential Manager","Stopped","Manual"
"LASCOLL04","Virtual Disk","Stopped","Manual"
"LASCOLL04","Hyper-V Heartbeat Service","Stopped","Manual"
"LASCOLL04","Hyper-V Data Exchange Service","Stopped","Manual"
"LASCOLL04","Hyper-V Remote Desktop Virtualization Service","Stopped","Manual"
"LASCOLL04","Hyper-V Guest Shutdown Service","Stopped","Manual"
"LASCOLL04","Hyper-V Time Synchronization Service","Stopped","Manual"
"LASCOLL04","Hyper-V Volume Shadow Copy Requestor","Stopped","Manual"
"LASCOLL04","VMTools","Running","Automatic"
"LASCOLL04","VMware Snapshot Provider","Stopped","Manual"
"LASCOLL04","Volume Shadow Copy","Stopped","Manual"
"LASCOLL04","Windows Time","Running","Manual"
"LASCOLL04","World Wide Web Publishing Service","Running","Manual"
"LASCOLL04","Windows Process Activation Service","Running","Manual"
"LASCOLL04","Windows Color System","Stopped","Manual"
"LASCOLL04","Diagnostic Service Host","Stopped","Manual"
"LASCOLL04","Diagnostic System Host","Stopped","Manual"
"LASCOLL04","Windows Event Collector","Stopped","Manual"
"LASCOLL04","Problem Reports and Solutions Control Panel Support","Stopped","Manual"
"LASCOLL04","Windows Error Reporting Service","Stopped","Manual"
"LASCOLL04","WinHTTP Web Proxy Auto-Discovery Service","Stopped","Manual"
"LASCOLL04","Windows Management Instrumentation","Running","Automatic"
"LASCOLL04","Windows Remote Management (WS-Management)","Running","Automatic"
"LASCOLL04","WMI Performance Adapter","Running","Manual"
"LASCOLL04","Web Management Service","Stopped","Manual"
"LASCOLL04","Portable Device Enumerator Service","Stopped","Manual"
"LASCOLL04","Windows Store Service (WSService)","Stopped","Manual"
"LASCOLL04","Windows Update","Stopped","Manual"
"LASCOLL04","Windows Driver Foundation - User-mode Driver Framework","Stopped","Manual"
