"MachineName","DisplayName","Status","StartType"
"LASSQL02N02","SQL Server Reporting Services (VLASSQL02N02)","Stopped","Manual"
"LASSQL02N02","RPC Endpoint Mapper","Running","Automatic"
"LASSQL02N02","Remote Procedure Call (RPC) Locator","Stopped","Manual"
"LASSQL02N02","Remote Procedure Call (RPC)","Running","Automatic"
"LASSQL02N02","Resultant Set of Policy Provider","Stopped","Manual"
"LASSQL02N02","Special Administration Console Helper","Stopped","Manual"
"LASSQL02N02","Security Accounts Manager","Running","Automatic"
"LASSQL02N02","Smart Card","Stopped","Manual"
"LASSQL02N02","Task Scheduler","Running","Automatic"
"LASSQL02N02","Smart Card Removal Policy","Stopped","Manual"
"LASSQL02N02","Secondary Logon","Stopped","Manual"
"LASSQL02N02","System Event Notification Service","Running","Automatic"
"LASSQL02N02","Symantec Endpoint Protection","Running","Automatic"
"LASSQL02N02","Remote Desktop Configuration","Running","Manual"
"LASSQL02N02","Internet Connection Sharing (ICS)","Stopped","Disabled"
"LASSQL02N02","Shell Hardware Detection","Stopped","Automatic"
"LASSQL02N02","Symantec Auto-upgrade Agent","Stopped","Manual"
"LASSQL02N02","Symantec Network Access Control","Stopped","Manual"
"LASSQL02N02","SNMP Service","Running","Automatic"
"LASSQL02N02","SNMP Trap","Stopped","Manual"
"LASSQL02N02","SharePoint 2010 Administration","Running","Automatic"
"LASSQL02N02","Print Spooler","Running","Automatic"
"LASSQL02N02","Software Protection","Stopped","Automatic"
"LASSQL02N02","SPP Notification Service","Stopped","Manual"
"LASSQL02N02","SharePoint Foundation Search V4","Stopped","Disabled"
"LASSQL02N02","SharePoint 2010 Timer","Running","Automatic"
"LASSQL02N02","SharePoint 2010 Tracing","Running","Automatic"
"LASSQL02N02","SharePoint 2010 User Code Host","Stopped","Disabled"
"LASSQL02N02","SharePoint 2010 VSS Writer","Stopped","Manual"
"LASSQL02N02","SQL Server Agent (VLASSQL02N02)","Stopped","Disabled"
"LASSQL02N02","SQL Server Browser","Running","Automatic"
"LASSQL02N02","SQL Server Agent (MSSQLSERVER)","Stopped","Manual"
"LASSQL02N02","SQL Server VSS Writer","Running","Automatic"
"LASSQL02N02","SSDP Discovery","Stopped","Disabled"
"LASSQL02N02","Secure Socket Tunneling Protocol Service","Stopped","Manual"
"LASSQL02N02","Microsoft Software Shadow Copy Provider","Stopped","Manual"
"LASSQL02N02","HP ProLiant System Shutdown Service","Running","Automatic"
"LASSQL02N02","HP System Management Homepage","Stopped","Disabled"
"LASSQL02N02","Telephony","Stopped","Manual"
"LASSQL02N02","Remote Desktop Services","Running","Manual"
"LASSQL02N02","Thread Ordering Server","Stopped","Manual"
"LASSQL02N02","Track-It! Workstation Manager","Running","Automatic"
"LASSQL02N02","Distributed Link Tracking Client","Running","Automatic"
"LASSQL02N02","Windows Modules Installer","Stopped","Manual"
"LASSQL02N02","Interactive Services Detection","Stopped","Manual"
"LASSQL02N02","Remote Desktop Services UserMode Port Redirector","Running","Manual"
"LASSQL02N02","UPnP Device Host","Stopped","Disabled"
"LASSQL02N02","Desktop Window Manager Session Manager","Running","Automatic"
"LASSQL02N02","Credential Manager","Stopped","Manual"
"LASSQL02N02","Virtual Disk","Stopped","Manual"
"LASSQL02N02","Volume Shadow Copy","Stopped","Manual"
"LASSQL02N02","Windows Time","Running","Manual"
"LASSQL02N02","World Wide Web Publishing Service","Running","Automatic"
"LASSQL02N02","Windows Process Activation Service","Running","Manual"
"LASSQL02N02","Windows Color System","Stopped","Manual"
"LASSQL02N02","Diagnostic Service Host","Stopped","Manual"
"LASSQL02N02","Diagnostic System Host","Running","Manual"
"LASSQL02N02","Windows Event Collector","Stopped","Manual"
"LASSQL02N02","Problem Reports and Solutions Control Panel Support","Stopped","Manual"
"LASSQL02N02","Windows Error Reporting Service","Stopped","Manual"
"LASSQL02N02","WinHTTP Web Proxy Auto-Discovery Service","Running","Manual"
"LASSQL02N02","Windows Management Instrumentation","Running","Automatic"
"LASSQL02N02","Windows Remote Management (WS-Management)","Running","Automatic"
"LASSQL02N02","WMI Performance Adapter","Stopped","Manual"
"LASSQL02N02","Web Management Service","Stopped","Manual"
"LASSQL02N02","Portable Device Enumerator Service","Stopped","Manual"
"LASSQL02N02","Windows Update","Running","Automatic"
"LASSQL02N02","Windows Driver Foundation - User-mode Driver Framework","Stopped","Manual"
