"MachineName","DisplayName","Status","StartType"
"LASTEST04MT","Application Experience","Stopped","Manual"
"LASTEST04MT","Application Layer Gateway Service","Stopped","Manual"
"LASTEST04MT","Windows All-User Install Agent","Stopped","Manual"
"LASTEST04MT","Application Host Helper Service","Running","Automatic"
"LASTEST04MT","Application Identity","Stopped","Manual"
"LASTEST04MT","Application Information","Stopped","Manual"
"LASTEST04MT","Application Management","Stopped","Manual"
"LASTEST04MT","ASP.NET State Service","Stopped","Manual"
"LASTEST04MT","Windows Audio Endpoint Builder","Stopped","Manual"
"LASTEST04MT","Windows Audio","Stopped","Manual"
"LASTEST04MT","Base Filtering Engine","Running","Automatic"
"LASTEST04MT","Background Intelligent Transfer Service","Stopped","Manual"
"LASTEST04MT","Background Tasks Infrastructure Service","Running","Automatic"
"LASTEST04MT","Computer Browser","Stopped","Disabled"
"LASTEST04MT","FNBM Centralized Cache Service","Running","Manual"
"LASTEST04MT","Certificate Propagation","Running","Manual"
"LASTEST04MT","CreditOne Collections Agent Time Service","Running","Manual"
"LASTEST04MT","COM+ System Application","Running","Manual"
"LASTEST04MT","CreditOne.CustomerNotifications.EmailService","Running","Manual"
"LASTEST04MT","CreditOne.CustomerNotifications.SMSService","Running","Manual"
"LASTEST04MT","CreditOne.LogParser.Service","Stopped","Disabled"
"LASTEST04MT","CreditOneBatchLetterRequestService","Running","Manual"
"LASTEST04MT","CreditOne - Email Directory Watcher Service","Stopped","Manual"
"LASTEST04MT","FNBM CreditPull Service","Running","Manual"
"LASTEST04MT","Cryptographic Services","Running","Automatic"
"LASTEST04MT","DCOM Server Process Launcher","Running","Automatic"
"LASTEST04MT","Optimize drives","Stopped","Manual"
"LASTEST04MT","Device Association Service","Stopped","Manual"
"LASTEST04MT","Device Install Service","Stopped","Manual"
"LASTEST04MT","DHCP Client","Running","Automatic"
"LASTEST04MT","DNS Client","Running","Automatic"
"LASTEST04MT","Wired AutoConfig","Stopped","Manual"
"LASTEST04MT","Diagnostic Policy Service","Running","Automatic"
"LASTEST04MT","Device Setup Manager","Stopped","Manual"
"LASTEST04MT","Extensible Authentication Protocol","Stopped","Manual"
"LASTEST04MT","Encrypting File System (EFS)","Stopped","Manual"
"LASTEST04MT","Windows Event Log","Running","Automatic"
"LASTEST04MT","COM+ Event System","Running","Automatic"
"LASTEST04MT","Function Discovery Provider Host","Stopped","Manual"
"LASTEST04MT","Function Discovery Resource Publication","Stopped","Manual"
"LASTEST04MT","FNBM Outgoing File Watcher Service","Running","Manual"
"LASTEST04MT","FNBM Application Import Service","Running","Manual"
"LASTEST04MT","FNBM Application Parsing Service","Running","Manual"
"LASTEST04MT","FNBM Application Processing Service","Running","Manual"
"LASTEST04MT","FNBMCheckRequestService","Running","Manual"
"LASTEST04MT","FNBM Data Layer Service","Running","Manual"
"LASTEST04MT","FNBM Debit Card Holder File Watcher Service","Stopped","Disabled"
"LASTEST04MT","FNBMFinCenService","Running","Manual"
"LASTEST04MT","FNBM Identity Check Service","Stopped","Disabled"
"LASTEST04MT","FNBM IP Fraud Check Service","Running","Manual"
"LASTEST04MT","FNBMLPSService","Running","Manual"
"LASTEST04MT","FNBMQueueProcessorService","Running","Manual"
"LASTEST04MT","Windows Font Cache Service","Running","Automatic"
"LASTEST04MT","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","Manual"
"LASTEST04MT","FromPPSExchangeFileWatcherService","Running","Manual"
"LASTEST04MT","Group Policy Client","Running","Automatic"
"LASTEST04MT","Human Interface Device Access","Stopped","Manual"
"LASTEST04MT","Health Key and Certificate Management","Stopped","Manual"
"LASTEST04MT","IIS Admin Service","Running","Automatic"
"LASTEST04MT","IKE and AuthIP IPsec Keying Modules","Running","Automatic"
"LASTEST04MT","IP Helper","Running","Automatic"
"LASTEST04MT","CNG Key Isolation","Stopped","Manual"
"LASTEST04MT","KDC Proxy Server service (KPS)","Stopped","Manual"
"LASTEST04MT","KtmRm for Distributed Transaction Coordinator","Stopped","Manual"
"LASTEST04MT","Server","Running","Automatic"
"LASTEST04MT","Workstation","Running","Automatic"
"LASTEST04MT","Link-Layer Topology Discovery Mapper","Stopped","Manual"
"LASTEST04MT","TCP/IP NetBIOS Helper","Running","Automatic"
"LASTEST04MT","Local Session Manager","Running","Automatic"
"LASTEST04MT","Multimedia Class Scheduler","Stopped","Manual"
"LASTEST04MT","Windows Firewall","Running","Automatic"
"LASTEST04MT","Web Deployment Agent Service","Running","Automatic"
"LASTEST04MT","Distributed Transaction Coordinator","Running","Automatic"
"LASTEST04MT","Microsoft iSCSI Initiator Service","Stopped","Manual"
"LASTEST04MT","Windows Installer","Stopped","Manual"
"LASTEST04MT","Message Queuing","Running","Automatic"
"LASTEST04MT","Network Access Protection Agent","Stopped","Manual"
"LASTEST04MT","NCache","Running","Automatic"
"LASTEST04MT","Network Connectivity Assistant","Stopped","Manual"
"LASTEST04MT","NCache Loader","Stopped","Manual"
"LASTEST04MT","Memcache Wrapper for NCache","Stopped","Manual"
"LASTEST04MT","Netlogon","Running","Automatic"
"LASTEST04MT","Network Connections","Stopped","Manual"
"LASTEST04MT","Network List Service","Running","Manual"
"LASTEST04MT","Net.Tcp Port Sharing Service","Stopped","Disabled"
"LASTEST04MT","Network Location Awareness","Running","Automatic"
"LASTEST04MT","Network Store Interface Service","Running","Automatic"
"LASTEST04MT","OracleMTSRecoveryService","Stopped","Automatic"
"LASTEST04MT","OracleRemExecServiceV2","Stopped","Manual"
"LASTEST04MT","Performance Counter DLL Host","Stopped","Manual"
"LASTEST04MT","Performance Logs & Alerts","Stopped","Manual"
"LASTEST04MT","Plug and Play","Running","Manual"
"LASTEST04MT","IPsec Policy Agent","Running","Manual"
"LASTEST04MT","Power","Running","Automatic"
"LASTEST04MT","Printer Extensions and Notifications","Stopped","Manual"
"LASTEST04MT","User Profile Service","Running","Automatic"
"LASTEST04MT","Remote Access Auto Connection Manager","Stopped","Manual"
"LASTEST04MT","Remote Access Connection Manager","Stopped","Manual"
"LASTEST04MT","Routing and Remote Access","Stopped","Disabled"
"LASTEST04MT","Remote Registry","Stopped","Manual"
"LASTEST04MT","RPC Endpoint Mapper","Running","Automatic"
"LASTEST04MT","Remote Procedure Call (RPC) Locator","Stopped","Manual"
"LASTEST04MT","Remote Procedure Call (RPC)","Running","Automatic"
"LASTEST04MT","Resultant Set of Policy Provider","Stopped","Manual"
"LASTEST04MT","Special Administration Console Helper","Stopped","Manual"
"LASTEST04MT","Security Accounts Manager","Running","Automatic"
"LASTEST04MT","Smart Card","Stopped","Disabled"
"LASTEST04MT","Task Scheduler","Running","Automatic"
"LASTEST04MT","Smart Card Removal Policy","Stopped","Manual"
"LASTEST04MT","Secondary Logon","Stopped","Manual"
"LASTEST04MT","System Event Notification Service","Running","Automatic"
"LASTEST04MT","Symantec Endpoint Protection","Running","Automatic"
"LASTEST04MT","Remote Desktop Configuration","Running","Manual"
"LASTEST04MT","Internet Connection Sharing (ICS)","Stopped","Disabled"
"LASTEST04MT","Shell Hardware Detection","Stopped","Automatic"
"LASTEST04MT","Symantec Auto-upgrade Agent","Stopped","Manual"
