"MachineName","DisplayName","Status","StartType"
"LASTEST03WEB","Windows Modules Installer","Stopped","Manual"
"LASTEST03WEB","User Access Logging Service","Running","Automatic"
"LASTEST03WEB","Interactive Services Detection","Stopped","Manual"
"LASTEST03WEB","Remote Desktop Services UserMode Port Redirector","Running","Manual"
"LASTEST03WEB","UPnP Device Host","Stopped","Disabled"
"LASTEST03WEB","Credential Manager","Stopped","Manual"
"LASTEST03WEB","Virtual Disk","Stopped","Manual"
"LASTEST03WEB","VMware Alias Manager and Ticket Service","Running","Automatic"
"LASTEST03WEB","Hyper-V Heartbeat Service","Stopped","Manual"
"LASTEST03WEB","Hyper-V Data Exchange Service","Stopped","Manual"
"LASTEST03WEB","Hyper-V Remote Desktop Virtualization Service","Stopped","Manual"
"LASTEST03WEB","Hyper-V Guest Shutdown Service","Stopped","Manual"
"LASTEST03WEB","Hyper-V Time Synchronization Service","Stopped","Manual"
"LASTEST03WEB","Hyper-V Volume Shadow Copy Requestor","Stopped","Manual"
"LASTEST03WEB","VMware Tools","Running","Automatic"
"LASTEST03WEB","VMware Snapshot Provider","Stopped","Manual"
"LASTEST03WEB","VMware Physical Disk Helper Service","Running","Automatic"
"LASTEST03WEB","VMware CAF AMQP Communication Service","Stopped","Manual"
"LASTEST03WEB","VMware CAF Management Agent Service","Running","Automatic"
"LASTEST03WEB","Volume Shadow Copy","Stopped","Manual"
"LASTEST03WEB","Windows Time","Running","Manual"
"LASTEST03WEB","World Wide Web Publishing Service","Running","Automatic"
"LASTEST03WEB","Windows Process Activation Service","Running","Manual"
"LASTEST03WEB","Windows Color System","Stopped","Manual"
"LASTEST03WEB","Diagnostic Service Host","Stopped","Manual"
"LASTEST03WEB","Diagnostic System Host","Stopped","Manual"
"LASTEST03WEB","Windows Event Collector","Stopped","Manual"
"LASTEST03WEB","Problem Reports and Solutions Control Panel Support","Stopped","Manual"
"LASTEST03WEB","Windows Error Reporting Service","Stopped","Manual"
"LASTEST03WEB","WinHTTP Web Proxy Auto-Discovery Service","Running","Manual"
"LASTEST03WEB","Windows Management Instrumentation","Running","Automatic"
"LASTEST03WEB","Windows Remote Management (WS-Management)","Running","Automatic"
"LASTEST03WEB","WMI Performance Adapter","Stopped","Manual"
"LASTEST03WEB","Portable Device Enumerator Service","Stopped","Manual"
"LASTEST03WEB","Windows Store Service (WSService)","Stopped","Manual"
"LASTEST03WEB","Windows Update","Stopped","Manual"
"LASTEST03WEB","Windows Driver Foundation - User-mode Driver Framework","Stopped","Manual"
