"MachineName","DisplayName","Status","StartType"
"LASTEST01GUI","Application Experience","Stopped","Manual"
"LASTEST01GUI","Application Layer Gateway Service","Stopped","Manual"
"LASTEST01GUI","Windows All-User Install Agent","Stopped","Manual"
"LASTEST01GUI","Application Host Helper Service","Running","Automatic"
"LASTEST01GUI","Application Identity","Stopped","Manual"
"LASTEST01GUI","Application Information","Stopped","Manual"
"LASTEST01GUI","Application Management","Stopped","Manual"
"LASTEST01GUI","ASP.NET State Service","Stopped","Manual"
"LASTEST01GUI","Windows Audio Endpoint Builder","Stopped","Manual"
"LASTEST01GUI","Windows Audio","Stopped","Manual"
"LASTEST01GUI","Base Filtering Engine","Running","Automatic"
"LASTEST01GUI","Background Intelligent Transfer Service","Stopped","Manual"
"LASTEST01GUI","Background Tasks Infrastructure Service","Running","Automatic"
"LASTEST01GUI","Computer Browser","Stopped","Disabled"
"LASTEST01GUI","Certificate Propagation","Running","Manual"
"LASTEST01GUI","COM+ System Application","Running","Manual"
"LASTEST01GUI","Cryptographic Services","Running","Automatic"
"LASTEST01GUI","DCOM Server Process Launcher","Running","Automatic"
"LASTEST01GUI","Optimize drives","Stopped","Manual"
"LASTEST01GUI","Device Association Service","Stopped","Manual"
"LASTEST01GUI","Device Install Service","Stopped","Manual"
"LASTEST01GUI","DHCP Client","Running","Automatic"
"LASTEST01GUI","DNS Client","Running","Automatic"
"LASTEST01GUI","Wired AutoConfig","Stopped","Manual"
"LASTEST01GUI","Diagnostic Policy Service","Running","Automatic"
"LASTEST01GUI","Device Setup Manager","Stopped","Manual"
"LASTEST01GUI","Extensible Authentication Protocol","Stopped","Manual"
"LASTEST01GUI","Encrypting File System (EFS)","Stopped","Manual"
"LASTEST01GUI","Windows Event Log","Running","Automatic"
"LASTEST01GUI","COM+ Event System","Running","Automatic"
"LASTEST01GUI","Function Discovery Provider Host","Stopped","Manual"
"LASTEST01GUI","Function Discovery Resource Publication","Stopped","Manual"
"LASTEST01GUI","Windows Font Cache Service","Running","Automatic"
"LASTEST01GUI","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","Manual"
"LASTEST01GUI","Group Policy Client","Running","Automatic"
"LASTEST01GUI","Human Interface Device Access","Stopped","Manual"
"LASTEST01GUI","Health Key and Certificate Management","Stopped","Manual"
"LASTEST01GUI","IKE and AuthIP IPsec Keying Modules","Running","Automatic"
"LASTEST01GUI","IP Helper","Running","Automatic"
"LASTEST01GUI","CNG Key Isolation","Stopped","Manual"
"LASTEST01GUI","KDC Proxy Server service (KPS)","Stopped","Manual"
"LASTEST01GUI","KtmRm for Distributed Transaction Coordinator","Stopped","Manual"
"LASTEST01GUI","Server","Running","Automatic"
"LASTEST01GUI","Workstation","Running","Automatic"
"LASTEST01GUI","Link-Layer Topology Discovery Mapper","Stopped","Manual"
"LASTEST01GUI","TCP/IP NetBIOS Helper","Running","Automatic"
"LASTEST01GUI","Local Session Manager","Running","Automatic"
"LASTEST01GUI","Multimedia Class Scheduler","Stopped","Manual"
"LASTEST01GUI","Windows Firewall","Running","Automatic"
"LASTEST01GUI","Web Deployment Agent Service","Running","Automatic"
"LASTEST01GUI","Distributed Transaction Coordinator","Running","Automatic"
"LASTEST01GUI","Microsoft iSCSI Initiator Service","Stopped","Manual"
"LASTEST01GUI","Windows Installer","Stopped","Manual"
"LASTEST01GUI","Message Queuing","Running","Automatic"
"LASTEST01GUI","Network Access Protection Agent","Stopped","Manual"
"LASTEST01GUI","Network Connectivity Assistant","Stopped","Manual"
"LASTEST01GUI","Netlogon","Running","Automatic"
"LASTEST01GUI","Network Connections","Stopped","Manual"
"LASTEST01GUI","Network List Service","Running","Manual"
"LASTEST01GUI","Net.Tcp Port Sharing Service","Stopped","Disabled"
"LASTEST01GUI","Network Location Awareness","Running","Automatic"
"LASTEST01GUI","Network Store Interface Service","Running","Automatic"
"LASTEST01GUI","OracleRemExecServiceV2","Stopped","Manual"
"LASTEST01GUI","Office Source Engine","Stopped","Manual"
"LASTEST01GUI","Office 64 Source Engine","Stopped","Manual"
"LASTEST01GUI","Performance Counter DLL Host","Stopped","Manual"
"LASTEST01GUI","Performance Logs & Alerts","Stopped","Manual"
"LASTEST01GUI","Plug and Play","Running","Manual"
"LASTEST01GUI","IPsec Policy Agent","Running","Manual"
"LASTEST01GUI","Power","Running","Automatic"
"LASTEST01GUI","Printer Extensions and Notifications","Stopped","Manual"
"LASTEST01GUI","User Profile Service","Running","Automatic"
"LASTEST01GUI","Remote Access Auto Connection Manager","Stopped","Manual"
"LASTEST01GUI","Remote Access Connection Manager","Stopped","Manual"
"LASTEST01GUI","Routing and Remote Access","Stopped","Disabled"
"LASTEST01GUI","Remote Registry","Stopped","Manual"
"LASTEST01GUI","RPC Endpoint Mapper","Running","Automatic"
"LASTEST01GUI","Remote Procedure Call (RPC) Locator","Stopped","Manual"
"LASTEST01GUI","Remote Procedure Call (RPC)","Running","Automatic"
"LASTEST01GUI","Resultant Set of Policy Provider","Stopped","Manual"
"LASTEST01GUI","Special Administration Console Helper","Stopped","Manual"
"LASTEST01GUI","Security Accounts Manager","Running","Automatic"
"LASTEST01GUI","Smart Card","Stopped","Disabled"
"LASTEST01GUI","Task Scheduler","Running","Automatic"
"LASTEST01GUI","Smart Card Removal Policy","Stopped","Manual"
"LASTEST01GUI","Secondary Logon","Stopped","Manual"
