"MachineName","DisplayName","Status","StartType"
"LASTEST04WEB","Application Experience","Stopped","Manual"
"LASTEST04WEB","Application Layer Gateway Service","Stopped","Manual"
"LASTEST04WEB","Windows All-User Install Agent","Stopped","Manual"
"LASTEST04WEB","Application Host Helper Service","Running","Automatic"
"LASTEST04WEB","Application Identity","Stopped","Manual"
"LASTEST04WEB","Application Information","Stopped","Manual"
"LASTEST04WEB","Application Management","Stopped","Manual"
"LASTEST04WEB","ASP.NET State Service","Stopped","Manual"
"LASTEST04WEB","Windows Audio Endpoint Builder","Stopped","Manual"
"LASTEST04WEB","Windows Audio","Stopped","Manual"
"LASTEST04WEB","Base Filtering Engine","Running","Automatic"
"LASTEST04WEB","Background Intelligent Transfer Service","Stopped","Manual"
"LASTEST04WEB","Background Tasks Infrastructure Service","Running","Automatic"
"LASTEST04WEB","Computer Browser","Stopped","Disabled"
"LASTEST04WEB","Certificate Propagation","Running","Manual"
"LASTEST04WEB","COM+ System Application","Running","Manual"
"LASTEST04WEB","Cryptographic Services","Running","Automatic"
"LASTEST04WEB","DCOM Server Process Launcher","Running","Automatic"
"LASTEST04WEB","Optimize drives","Stopped","Manual"
"LASTEST04WEB","Device Association Service","Stopped","Manual"
"LASTEST04WEB","Device Install Service","Stopped","Manual"
"LASTEST04WEB","DHCP Client","Running","Automatic"
"LASTEST04WEB","DNS Client","Running","Automatic"
"LASTEST04WEB","Wired AutoConfig","Stopped","Manual"
"LASTEST04WEB","Diagnostic Policy Service","Running","Automatic"
"LASTEST04WEB","Device Setup Manager","Stopped","Manual"
"LASTEST04WEB","Extensible Authentication Protocol","Stopped","Manual"
"LASTEST04WEB","Encrypting File System (EFS)","Stopped","Manual"
"LASTEST04WEB","Windows Event Log","Running","Automatic"
"LASTEST04WEB","COM+ Event System","Running","Automatic"
"LASTEST04WEB","Function Discovery Provider Host","Stopped","Manual"
"LASTEST04WEB","Function Discovery Resource Publication","Stopped","Manual"
"LASTEST04WEB","Windows Font Cache Service","Running","Automatic"
"LASTEST04WEB","Windows Presentation Foundation Font Cache 3.0.0.0","Stopped","Manual"
"LASTEST04WEB","Group Policy Client","Running","Automatic"
"LASTEST04WEB","Human Interface Device Access","Stopped","Manual"
