"MachineName","DisplayName","Status","StartType"
"LASTRN01GUI","Microsoft Software Shadow Copy Provider","Stopped","Manual"
"LASTRN01GUI","Superfetch","Stopped","Manual"
"LASTRN01GUI","Telephony","Stopped","Manual"
"LASTRN01GUI","Remote Desktop Services","Running","Manual"
"LASTRN01GUI","Themes","Running","Automatic"
"LASTRN01GUI","Thread Ordering Server","Stopped","Manual"
"LASTRN01GUI","Track-It! Workstation Manager","Running","Automatic"
"LASTRN01GUI","Distributed Link Tracking Client","Running","Automatic"
"LASTRN01GUI","Windows Modules Installer","Stopped","Manual"
"LASTRN01GUI","User Access Logging Service","Running","Automatic"
"LASTRN01GUI","Interactive Services Detection","Stopped","Manual"
"LASTRN01GUI","Remote Desktop Services UserMode Port Redirector","Running","Manual"
"LASTRN01GUI","UPnP Device Host","Stopped","Disabled"
"LASTRN01GUI","Credential Manager","Stopped","Manual"
"LASTRN01GUI","Virtual Disk","Stopped","Manual"
"LASTRN01GUI","VMware Alias Manager and Ticket Service","Running","Automatic"
"LASTRN01GUI","Hyper-V Heartbeat Service","Stopped","Manual"
"LASTRN01GUI","Hyper-V Data Exchange Service","Stopped","Manual"
"LASTRN01GUI","Hyper-V Remote Desktop Virtualization Service","Stopped","Manual"
"LASTRN01GUI","Hyper-V Guest Shutdown Service","Stopped","Manual"
"LASTRN01GUI","Hyper-V Time Synchronization Service","Stopped","Manual"
"LASTRN01GUI","Hyper-V Volume Shadow Copy Requestor","Stopped","Manual"
"LASTRN01GUI","VMware Tools","Running","Automatic"
"LASTRN01GUI","VMware Snapshot Provider","Stopped","Manual"
"LASTRN01GUI","VMware CAF AMQP Communication Service","Stopped","Manual"
"LASTRN01GUI","VMware CAF Management Agent Service","Running","Automatic"
"LASTRN01GUI","Volume Shadow Copy","Stopped","Manual"
"LASTRN01GUI","Windows Time","Running","Manual"
"LASTRN01GUI","World Wide Web Publishing Service","Running","Automatic"
"LASTRN01GUI","Windows Process Activation Service","Running","Manual"
"LASTRN01GUI","Windows Color System","Stopped","Manual"
"LASTRN01GUI","Diagnostic Service Host","Stopped","Manual"
"LASTRN01GUI","Diagnostic System Host","Stopped","Manual"
"LASTRN01GUI","Windows Event Collector","Stopped","Manual"
"LASTRN01GUI","Problem Reports and Solutions Control Panel Support","Stopped","Manual"
"LASTRN01GUI","Windows Error Reporting Service","Stopped","Manual"
"LASTRN01GUI","WinHTTP Web Proxy Auto-Discovery Service","Running","Manual"
"LASTRN01GUI","Windows Management Instrumentation","Running","Automatic"
"LASTRN01GUI","Windows Remote Management (WS-Management)","Running","Automatic"
"LASTRN01GUI","WMI Performance Adapter","Stopped","Manual"
"LASTRN01GUI","Web Management Service","Stopped","Manual"
"LASTRN01GUI","Portable Device Enumerator Service","Stopped","Manual"
"LASTRN01GUI","Windows Store Service (WSService)","Stopped","Manual"
"LASTRN01GUI","Windows Update","Stopped","Manual"
"LASTRN01GUI","Windows Driver Foundation - User-mode Driver Framework","Stopped","Manual"
