"MachineName","DisplayName","Status","StartType"
"LASPRINT02","Thread Ordering Server","Stopped","Manual"
"LASPRINT02","Storage Tiers Management","Stopped","Manual"
"LASPRINT02","Track-It! Workstation Manager","Running","Automatic"
"LASPRINT02","Distributed Link Tracking Client","Running","Automatic"
"LASPRINT02","Windows Modules Installer","Stopped","Manual"
"LASPRINT02","User Access Logging Service","Running","Automatic"
"LASPRINT02","Interactive Services Detection","Stopped","Manual"
"LASPRINT02","Remote Desktop Services UserMode Port Redirector","Running","Manual"
"LASPRINT02","UPnP Device Host","Stopped","Disabled"
"LASPRINT02","Credential Manager","Stopped","Manual"
"LASPRINT02","Virtual Disk","Stopped","Manual"
"LASPRINT02","VMware Alias Manager and Ticket Service","Running","Automatic"
"LASPRINT02","Hyper-V Guest Service Interface","Stopped","Manual"
"LASPRINT02","Hyper-V Heartbeat Service","Stopped","Manual"
"LASPRINT02","Hyper-V Data Exchange Service","Stopped","Manual"
"LASPRINT02","Hyper-V Remote Desktop Virtualization Service","Stopped","Manual"
"LASPRINT02","Hyper-V Guest Shutdown Service","Stopped","Manual"
"LASPRINT02","Hyper-V Time Synchronization Service","Stopped","Manual"
"LASPRINT02","Hyper-V Volume Shadow Copy Requestor","Stopped","Manual"
"LASPRINT02","VMware Tools","Running","Automatic"
"LASPRINT02","VMware Snapshot Provider","Stopped","Manual"
"LASPRINT02","Volume Shadow Copy","Stopped","Manual"
"LASPRINT02","Windows Time","Running","Manual"
"LASPRINT02","W3C Logging Service","Stopped","Manual"
"LASPRINT02","World Wide Web Publishing Service","Running","Automatic"
"LASPRINT02","Windows Process Activation Service","Running","Manual"
"LASPRINT02","Windows Connection Manager","Running","Automatic"
"LASPRINT02","Windows Color System","Stopped","Manual"
"LASPRINT02","Diagnostic Service Host","Stopped","Manual"
"LASPRINT02","Diagnostic System Host","Stopped","Manual"
"LASPRINT02","Windows Event Collector","Stopped","Manual"
"LASPRINT02","Windows Encryption Provider Host Service","Stopped","Manual"
"LASPRINT02","Problem Reports and Solutions Control Panel Support","Stopped","Manual"
"LASPRINT02","Windows Error Reporting Service","Stopped","Manual"
"LASPRINT02","WinHTTP Web Proxy Auto-Discovery Service","Stopped","Manual"
"LASPRINT02","Windows Management Instrumentation","Running","Automatic"
"LASPRINT02","Windows Remote Management (WS-Management)","Running","Automatic"
"LASPRINT02","WMI Performance Adapter","Stopped","Manual"
"LASPRINT02","Portable Device Enumerator Service","Stopped","Manual"
"LASPRINT02","Windows Store Service (WSService)","Stopped","Manual"
"LASPRINT02","Windows Update","Stopped","Manual"
"LASPRINT02","Windows Driver Foundation - User-mode Driver Framework","Stopped","Manual"
