"MachineName","DisplayName","Status","StartType"
"LASTRN01WEB","User Access Logging Service","Running","Automatic"
"LASTRN01WEB","Interactive Services Detection","Stopped","Manual"
"LASTRN01WEB","Remote Desktop Services UserMode Port Redirector","Running","Manual"
"LASTRN01WEB","UPnP Device Host","Stopped","Disabled"
"LASTRN01WEB","Credential Manager","Stopped","Manual"
"LASTRN01WEB","Virtual Disk","Stopped","Manual"
"LASTRN01WEB","VMware Alias Manager and Ticket Service","Running","Automatic"
"LASTRN01WEB","Hyper-V Heartbeat Service","Stopped","Manual"
"LASTRN01WEB","Hyper-V Data Exchange Service","Stopped","Manual"
"LASTRN01WEB","Hyper-V Remote Desktop Virtualization Service","Stopped","Manual"
"LASTRN01WEB","Hyper-V Guest Shutdown Service","Stopped","Manual"
"LASTRN01WEB","Hyper-V Time Synchronization Service","Stopped","Manual"
"LASTRN01WEB","Hyper-V Volume Shadow Copy Requestor","Stopped","Manual"
"LASTRN01WEB","VMware Tools","Running","Automatic"
"LASTRN01WEB","VMware Snapshot Provider","Stopped","Manual"
"LASTRN01WEB","VMware Physical Disk Helper Service","Running","Automatic"
"LASTRN01WEB","VMware CAF AMQP Communication Service","Stopped","Manual"
"LASTRN01WEB","VMware CAF Management Agent Service","Running","Automatic"
"LASTRN01WEB","Volume Shadow Copy","Stopped","Manual"
"LASTRN01WEB","Windows Time","Running","Manual"
"LASTRN01WEB","World Wide Web Publishing Service","Running","Automatic"
"LASTRN01WEB","Windows Process Activation Service","Running","Manual"
"LASTRN01WEB","Windows Color System","Stopped","Manual"
"LASTRN01WEB","Diagnostic Service Host","Stopped","Manual"
"LASTRN01WEB","Diagnostic System Host","Stopped","Manual"
"LASTRN01WEB","Windows Event Collector","Stopped","Manual"
"LASTRN01WEB","Problem Reports and Solutions Control Panel Support","Stopped","Manual"
"LASTRN01WEB","Windows Error Reporting Service","Stopped","Manual"
"LASTRN01WEB","WinHTTP Web Proxy Auto-Discovery Service","Stopped","Manual"
"LASTRN01WEB","Windows Management Instrumentation","Running","Automatic"
"LASTRN01WEB","Windows Remote Management (WS-Management)","Running","Automatic"
"LASTRN01WEB","WMI Performance Adapter","Stopped","Manual"
"LASTRN01WEB","Portable Device Enumerator Service","Stopped","Manual"
"LASTRN01WEB","Windows Store Service (WSService)","Stopped","Manual"
"LASTRN01WEB","Windows Update","Stopped","Manual"
"LASTRN01WEB","Windows Driver Foundation - User-mode Driver Framework","Stopped","Manual"
